278.463	0
278.549	0
278.635	0
278.721	0
278.806	0
278.892	0
278.978	0
279.064	0
279.149	0
279.235	0
279.321	0
279.406	0
279.492	0
279.578	0
279.663	0
279.749	0
279.835	0
279.92	0
280.006	0
280.092	0
280.177	0
280.263	0
280.348	0
280.434	0
280.52	0
280.605	0
280.691	0
280.776	0
280.862	0
280.947	0
281.033	0
281.118	0
281.204	0
281.289	0
281.375	0
281.46	0
281.546	0
281.631	0
281.716	0
281.802	0
281.887	0
281.973	0
282.058	0
282.143	0
282.229	0
282.314	0
282.399	0
282.485	0
282.57	0
282.655	0
282.741	0
282.826	0
282.911	0
282.996	0
283.082	0
283.167	0
283.252	0
283.337	0
283.423	0
283.508	0
283.593	0
283.678	0
283.763	0
283.849	0
283.934	0
284.019	0
284.104	0
284.189	0
284.274	0
284.359	0
284.444	0
284.529	0
284.615	0
284.7	0
284.785	0
284.87	0
284.955	0
285.04	0
285.125	0
285.21	0
285.295	0
285.38	0
285.465	0
285.55	0
285.635	0
285.719	0
285.804	0
285.889	0
285.974	0
286.059	0
286.144	0
286.229	0
286.314	0
286.399	0
286.483	0
286.568	0
286.653	0
286.738	0
286.823	0
286.907	0
286.992	0
287.077	0
287.162	0
287.246	0
287.331	0
287.416	0
287.501	0
287.585	0
287.67	0
287.755	0
287.839	0
287.924	0
288.009	0
288.093	0
288.178	0
288.262	0
288.347	0
288.432	0
288.516	0
288.601	0
288.685	0
288.77	0
288.854	0
288.939	0
289.023	0
289.108	0
289.192	0
289.277	0
289.361	0
289.446	0
289.53	0
289.615	0
289.699	0
289.784	0
289.868	0
289.952	0
290.037	0
290.121	0
290.205	0
290.29	0
290.374	0
290.458	0
290.543	0
290.627	0
290.711	0
290.796	0
290.88	0
290.964	0
291.048	0
291.133	0
291.217	0
291.301	0
291.385	0
291.47	0
291.554	0
291.638	0
291.722	0
291.806	0
291.89	0
291.974	0
292.059	0
292.143	0
292.227	0
292.311	0
292.395	0
292.479	0
292.563	0
292.647	0
292.731	0
292.815	0
292.899	0
292.983	0
293.067	0
293.151	0
293.235	0
293.319	0
293.403	0
293.487	0
293.571	0
293.655	0
293.739	0
293.823	0
293.906	0
293.99	0
294.074	0
294.158	0
294.242	0
294.326	0
294.409	0
294.493	0
294.577	0
294.661	0
294.745	0
294.828	0
294.912	0
294.996	0
295.08	0
295.163	0
295.247	0
295.331	0
295.414	0
295.498	0
295.582	0
295.665	0
295.749	0
295.832	0
295.916	0
296	0
296.083	0
296.167	0
296.25	0
296.334	0
296.417	0
296.501	0
296.585	1.43263e-18
296.668	1.97378e-18
296.752	2.49397e-18
296.835	2.93886e-18
296.918	3.267e-18
297.002	3.44503e-18
297.085	3.47621e-18
297.169	3.40202e-18
297.252	3.26912e-18
297.336	3.11266e-18
297.419	2.95932e-18
297.502	2.81682e-18
297.586	2.67397e-18
297.669	2.52232e-18
297.753	2.36619e-18
297.836	2.20715e-18
297.919	2.04403e-18
298.003	1.88087e-18
298.086	1.72804e-18
298.169	1.58868e-18
298.253	1.46074e-18
298.336	1.34359e-18
298.419	1.24668e-18
298.502	1.18641e-18
298.586	1.18397e-18
298.669	1.26478e-18
298.752	1.46001e-18
298.835	1.78239e-18
298.918	2.20296e-18
299.002	2.66657e-18
299.085	3.11723e-18
299.168	3.49893e-18
299.251	3.75914e-18
299.334	3.8657e-18
299.417	3.8263e-18
299.5	3.67421e-18
299.584	3.44775e-18
299.667	3.19035e-18
299.75	2.93878e-18
299.833	2.70874e-18
299.916	2.50624e-18
299.999	2.33568e-18
300.082	2.19356e-18
300.165	2.07202e-18
300.248	1.96634e-18
300.331	1.87233e-18
300.414	1.78524e-18
300.497	1.7051e-18
300.58	1.63861e-18
300.663	1.59468e-18
300.746	1.5727e-18
300.829	1.56513e-18
300.912	1.56793e-18
300.995	1.58802e-18
301.078	1.64171e-18
301.16	1.74799e-18
301.243	1.92352e-18
301.326	2.18777e-18
301.409	2.5394e-18
301.492	2.9403e-18
301.575	3.33688e-18
301.658	3.68385e-18
301.74	3.94066e-18
301.823	4.07506e-18
301.906	4.08161e-18
301.989	3.98763e-18
302.071	3.82797e-18
302.154	3.62532e-18
302.237	3.40067e-18
302.32	3.17413e-18
302.402	2.95174e-18
302.485	2.73242e-18
302.568	2.52247e-18
302.65	2.33047e-18
302.733	2.15776e-18
302.816	2.0001e-18
302.898	1.85478e-18
302.981	1.72407e-18
303.064	1.60907e-18
303.146	1.50491e-18
303.229	1.41059e-18
303.311	1.33196e-18
303.394	1.27397e-18
303.477	1.23874e-18
303.559	1.22772e-18
303.642	1.24846e-18
303.724	1.31951e-18
303.807	1.46314e-18
303.889	1.69541e-18
303.972	2.02695e-18
304.054	2.45793e-18
304.137	2.96759e-18
304.219	3.5116e-18
304.302	4.03369e-18
304.384	4.48061e-18
304.466	4.80704e-18
304.549	4.98151e-18
304.631	4.99843e-18
304.714	4.87977e-18
304.796	4.65787e-18
304.878	4.36729e-18
304.961	4.04157e-18
305.043	3.70559e-18
305.125	3.37329e-18
305.208	3.05711e-18
305.29	2.7671e-18
305.372	2.50742e-18
305.455	2.28052e-18
305.537	2.08969e-18
305.619	1.93244e-18
305.701	1.79879e-18
305.784	1.67914e-18
305.866	1.57685e-18
305.948	1.49655e-18
306.03	1.43231e-18
306.112	1.37967e-18
306.195	1.34634e-18
306.277	1.34094e-18
306.359	1.36453e-18
306.441	1.4178e-18
306.523	1.50924e-18
306.605	1.65576e-18
306.687	1.87958e-18
306.769	2.19856e-18
306.851	2.61506e-18
306.934	3.11273e-18
307.016	3.66157e-18
307.098	4.22033e-18
307.18	4.73565e-18
307.262	5.15493e-18
307.344	5.44337e-18
307.426	5.58857e-18
307.508	5.59622e-18
307.59	5.48647e-18
307.672	5.2882e-18
307.754	5.03259e-18
307.835	4.7488e-18
307.917	4.45912e-18
307.999	4.17428e-18
308.081	3.89529e-18
308.163	3.61829e-18
308.245	3.34275e-18
308.327	3.07212e-18
308.409	2.81259e-18
308.49	2.56504e-18
308.572	2.33035e-18
308.654	2.11585e-18
308.736	1.92925e-18
308.818	1.77108e-18
308.899	1.63774e-18
308.981	1.52783e-18
309.063	1.44365e-18
309.145	1.37995e-18
309.226	1.32917e-18
309.308	1.28956e-18
309.39	1.26746e-18
309.472	1.27296e-18
309.553	1.32046e-18
309.635	1.43085e-18
309.717	1.63152e-18
309.798	1.94808e-18
309.88	2.39532e-18
309.961	2.96918e-18
310.043	3.64015e-18
310.125	4.353e-18
310.206	5.04238e-18
310.288	5.65078e-18
310.369	6.1303e-18
310.451	6.44753e-18
310.532	6.59545e-18
310.614	6.59232e-18
310.695	6.4692e-18
310.777	6.26193e-18
310.858	6.00244e-18
310.94	5.71236e-18
311.021	5.40927e-18
311.103	5.10819e-18
311.184	4.81481e-18
311.266	4.52729e-18
311.347	4.24624e-18
311.428	3.97333e-18
311.51	3.70675e-18
311.591	3.44257e-18
311.673	3.1791e-18
311.754	2.92076e-18
311.835	2.67874e-18
311.917	2.4593e-18
311.998	2.26014e-18
312.079	2.07792e-18
312.161	1.91082e-18
312.242	1.75587e-18
312.323	1.61131e-18
312.404	1.4787e-18
312.486	1.3605e-18
312.567	1.26162e-18
312.648	1.18947e-18
312.729	1.15461e-18
312.81	1.1715e-18
312.892	1.26102e-18
312.973	1.45588e-18
313.054	1.79663e-18
313.135	2.31357e-18
313.216	3.00634e-18
313.297	3.84031e-18
313.378	4.75459e-18
313.459	5.67064e-18
313.541	6.5068e-18
313.622	7.19252e-18
313.703	7.68134e-18
313.784	7.96074e-18
313.865	8.04881e-18
313.946	7.98162e-18
314.027	7.79783e-18
314.108	7.53238e-18
314.189	7.20999e-18
314.27	6.84818e-18
314.351	6.46252e-18
314.432	6.0667e-18
314.512	5.67034e-18
314.593	5.28227e-18
314.674	4.90924e-18
314.755	4.55341e-18
314.836	4.2156e-18
314.917	3.89607e-18
314.998	3.59448e-18
315.079	3.315e-18
315.159	3.06597e-18
315.24	2.85126e-18
315.321	2.66923e-18
315.402	2.51851e-18
315.483	2.39682e-18
315.563	2.29603e-18
315.644	2.2017e-18
315.725	2.10213e-18
315.806	1.99389e-18
315.886	1.8806e-18
315.967	1.76759e-18
316.048	1.65971e-18
316.128	1.56114e-18
316.209	1.47402e-18
316.29	1.39708e-18
316.37	1.32893e-18
316.451	1.28205e-18
316.532	1.29932e-18
316.612	1.47777e-18
316.693	1.95038e-18
316.773	2.80346e-18
316.854	3.99361e-18
316.935	5.37532e-18
317.015	6.79274e-18
317.096	8.11281e-18
317.176	9.18753e-18
317.257	9.87324e-18
317.337	1.01286e-17
317.418	1.0035e-17
317.498	9.71375e-18
317.579	9.26505e-18
317.659	8.75908e-18
317.739	8.23618e-18
317.82	7.71219e-18
317.9	7.19411e-18
317.981	6.68981e-18
318.061	6.20759e-18
318.141	5.75244e-18
318.222	5.32718e-18
318.302	4.93306e-18
318.382	4.56893e-18
318.463	4.23443e-18
318.543	3.93201e-18
318.623	3.6617e-18
318.703	3.41974e-18
318.784	3.20038e-18
318.864	2.99699e-18
318.944	2.80409e-18
319.024	2.62366e-18
319.105	2.46347e-18
319.185	2.32964e-18
319.265	2.22097e-18
319.345	2.13294e-18
319.425	2.06105e-18
319.506	2.00257e-18
319.586	1.95624e-18
319.666	1.92244e-18
319.746	1.90437e-18
319.826	1.90406e-18
319.906	1.92074e-18
319.986	1.95244e-18
320.066	1.99938e-18
320.146	2.06152e-18
320.226	2.1368e-18
320.306	2.23422e-18
320.386	2.38483e-18
320.466	2.64627e-18
320.546	3.10387e-18
320.626	3.85153e-18
320.706	4.93147e-18
320.786	6.27673e-18
320.866	7.73436e-18
320.946	9.1434e-18
321.026	1.03675e-17
321.106	1.12759e-17
321.186	1.17577e-17
321.266	1.17875e-17
321.345	1.1446e-17
321.425	1.08596e-17
321.505	1.01418e-17
321.585	9.37765e-18
321.665	8.62274e-18
321.744	7.90733e-18
321.824	7.24795e-18
321.904	6.6514e-18
321.984	6.11653e-18
322.063	5.63407e-18
322.143	5.19197e-18
322.223	4.78246e-18
322.303	4.40573e-18
322.382	4.06762e-18
322.462	3.77328e-18
322.542	3.52333e-18
322.621	3.31341e-18
322.701	3.13905e-18
322.78	2.99413e-18
322.86	2.8669e-18
322.94	2.74574e-18
323.019	2.62732e-18
323.099	2.5174e-18
323.178	2.42204e-18
323.258	2.34244e-18
323.337	2.27837e-18
323.417	2.22927e-18
323.496	2.1936e-18
323.576	2.17008e-18
323.655	2.16046e-18
323.735	2.16862e-18
323.814	2.199e-18
323.894	2.2548e-18
323.973	2.33848e-18
324.053	2.45282e-18
324.132	2.60019e-18
324.211	2.78258e-18
324.291	3.00348e-18
324.37	3.27424e-18
324.449	3.6168e-18
324.529	4.05835e-18
324.608	4.62395e-18
324.687	5.32875e-18
324.767	6.17063e-18
324.846	7.12486e-18
324.925	8.14046e-18
325.004	9.14298e-18
325.084	1.0049e-17
325.163	1.07876e-17
325.242	1.13102e-17
325.321	1.15896e-17
325.401	1.16228e-17
325.48	1.14342e-17
325.559	1.10697e-17
325.638	1.05785e-17
325.717	1.00027e-17
325.796	9.37765e-18
325.875	8.73343e-18
325.954	8.09203e-18
326.034	7.46757e-18
326.113	6.86969e-18
326.192	6.30487e-18
326.271	5.77756e-18
326.35	5.2912e-18
326.429	4.84605e-18
326.508	4.43854e-18
326.587	4.06552e-18
326.666	3.72674e-18
326.745	3.42223e-18
326.824	3.15093e-18
326.903	2.91172e-18
326.981	2.7027e-18
327.06	2.52177e-18
327.139	2.3663e-18
327.218	2.23106e-18
327.297	2.10945e-18
327.376	1.99944e-18
327.455	1.90428e-18
327.534	1.82818e-18
327.612	1.77487e-18
327.691	1.74966e-18
327.77	1.75689e-18
327.849	1.7952e-18
327.927	1.86116e-18
328.006	1.9551e-18
328.085	2.07796e-18
328.164	2.22926e-18
328.242	2.41306e-18
328.321	2.63916e-18
328.4	2.91832e-18
328.478	3.25943e-18
328.557	3.67219e-18
328.636	4.16923e-18
328.714	4.75948e-18
328.793	5.44184e-18
328.872	6.20566e-18
328.95	7.03069e-18
329.029	7.88644e-18
329.107	8.7328e-18
329.186	9.52366e-18
329.264	1.02144e-17
329.343	1.07696e-17
329.421	1.11665e-17
329.5	1.13947e-17
329.578	1.14556e-17
329.657	1.13634e-17
329.735	1.11404e-17
329.814	1.08118e-17
329.892	1.0403e-17
329.971	9.94018e-18
330.049	9.44698e-18
330.127	8.94045e-18
330.206	8.43194e-18
330.284	7.92979e-18
330.362	7.44055e-18
330.441	6.96751e-18
330.519	6.51085e-18
330.597	6.07027e-18
330.676	5.64799e-18
330.754	5.25148e-18
330.832	4.88795e-18
330.91	4.55789e-18
330.989	4.25667e-18
331.067	3.98154e-18
331.145	3.73195e-18
331.223	3.50394e-18
331.301	3.2899e-18
331.38	3.08555e-18
331.458	2.89153e-18
331.536	2.70921e-18
331.614	2.53912e-18
331.692	2.38215e-18
331.77	2.23905e-18
331.848	2.10894e-18
331.926	1.99169e-18
332.004	1.88899e-18
332.083	1.80272e-18
332.161	1.73275e-18
332.239	1.67818e-18
332.317	1.63836e-18
332.395	1.6128e-18
332.473	1.60426e-18
332.551	1.61955e-18
332.628	1.66772e-18
332.706	1.75999e-18
332.784	1.91382e-18
332.862	2.1531e-18
332.94	2.50444e-18
333.018	2.99359e-18
333.096	3.64222e-18
333.174	4.45917e-18
333.252	5.43005e-18
333.329	6.51585e-18
333.407	7.65777e-18
333.485	8.7833e-18
333.563	9.81555e-18
333.641	1.06873e-17
333.718	1.13527e-17
333.796	1.17915e-17
333.874	1.20073e-17
333.952	1.20238e-17
334.029	1.18759e-17
334.107	1.16006e-17
334.185	1.12318e-17
334.262	1.07991e-17
334.34	1.03258e-17
334.418	9.82889e-18
334.495	9.32211e-18
334.573	8.81824e-18
334.65	8.32706e-18
334.728	7.85366e-18
334.806	7.40147e-18
334.883	6.97366e-18
334.961	6.57182e-18
335.038	6.1955e-18
335.116	5.84369e-18
335.193	5.51623e-18
335.271	5.21199e-18
335.348	4.92938e-18
335.426	4.66696e-18
335.503	4.42382e-18
335.58	4.198e-18
335.658	3.98752e-18
335.735	3.79166e-18
335.813	3.60995e-18
335.89	3.44115e-18
335.967	3.28476e-18
336.045	3.14197e-18
336.122	3.01374e-18
336.199	2.89961e-18
336.277	2.7982e-18
336.354	2.70725e-18
336.431	2.62346e-18
336.508	2.5444e-18
336.586	2.4697e-18
336.663	2.40101e-18
336.74	2.33855e-18
336.817	2.28157e-18
336.895	2.23227e-18
336.972	2.19304e-18
337.049	2.16303e-18
337.126	2.13963e-18
337.203	2.12152e-18
337.28	2.10775e-18
337.357	2.09649e-18
337.434	2.08711e-18
337.512	2.08089e-18
337.589	2.0794e-18
337.666	2.0836e-18
337.743	2.09732e-18
337.82	2.1293e-18
337.897	2.20203e-18
337.974	2.38074e-18
338.051	2.80121e-18
338.128	3.64034e-18
338.205	5.00171e-18
338.282	6.77816e-18
338.358	8.72087e-18
338.435	1.06107e-17
338.512	1.23075e-17
338.589	1.36604e-17
338.666	1.44559e-17
338.743	1.45988e-17
338.82	1.422e-17
338.897	1.35369e-17
338.973	1.27061e-17
339.05	1.18297e-17
339.127	1.09678e-17
339.204	1.01432e-17
339.28	9.36312e-18
339.357	8.63037e-18
339.434	7.94832e-18
339.511	7.32117e-18
339.587	6.75088e-18
339.664	6.23577e-18
339.741	5.77133e-18
339.817	5.35294e-18
339.894	4.9778e-18
339.971	4.64251e-18
340.047	4.342e-18
340.124	4.07163e-18
340.2	3.82901e-18
340.277	3.61139e-18
340.354	3.41522e-18
340.43	3.23831e-18
340.507	3.07917e-18
340.583	2.93649e-18
340.66	2.80922e-18
340.736	2.69718e-18
340.813	2.60044e-18
340.889	2.51731e-18
340.965	2.44616e-18
341.042	2.38695e-18
341.118	2.33986e-18
341.195	2.30321e-18
341.271	2.274e-18
341.347	2.25157e-18
341.424	2.23742e-18
341.5	2.23161e-18
341.576	2.23155e-18
341.653	2.23615e-18
341.729	2.24771e-18
341.805	2.26884e-18
341.882	2.29952e-18
341.958	2.33887e-18
342.034	2.38768e-18
342.11	2.4473e-18
342.187	2.51872e-18
342.263	2.60246e-18
342.339	2.69887e-18
342.415	2.80803e-18
342.491	2.93105e-18
342.567	3.07071e-18
342.644	3.2303e-18
342.72	3.41137e-18
342.796	3.61472e-18
342.872	3.84374e-18
342.948	4.10337e-18
343.024	4.39667e-18
343.1	4.72408e-18
343.176	5.08595e-18
343.252	5.48275e-18
343.328	5.91279e-18
343.404	6.36847e-18
343.48	6.83747e-18
343.556	7.30478e-18
343.632	7.75324e-18
343.708	8.16358e-18
343.784	8.51611e-18
343.86	8.79329e-18
343.936	8.98264e-18
344.011	9.07798e-18
344.087	9.07825e-18
344.163	8.98759e-18
344.239	8.81514e-18
344.315	8.57378e-18
344.391	8.27786e-18
344.466	7.94065e-18
344.542	7.57391e-18
344.618	7.18883e-18
344.694	6.79612e-18
344.769	6.40393e-18
344.845	6.01732e-18
344.921	5.64067e-18
344.996	5.27805e-18
345.072	4.93242e-18
345.148	4.60473e-18
345.223	4.29493e-18
345.299	4.00398e-18
345.375	3.73363e-18
345.45	3.48397e-18
345.526	3.25307e-18
345.601	3.03964e-18
345.677	2.84364e-18
345.752	2.66445e-18
345.828	2.50026e-18
345.903	2.34873e-18
345.979	2.20909e-18
346.054	2.08064e-18
346.13	1.96248e-18
346.205	1.85476e-18
346.281	1.75888e-18
346.356	1.67596e-18
346.432	1.60515e-18
346.507	1.54543e-18
346.582	1.49784e-18
346.658	1.46417e-18
346.733	1.44354e-18
346.808	1.43277e-18
346.884	1.42957e-18
346.959	1.43322e-18
347.034	1.44301e-18
347.109	1.45746e-18
347.185	1.47631e-18
347.26	1.50175e-18
347.335	1.53642e-18
347.41	1.58149e-18
347.486	1.63886e-18
347.561	1.71228e-18
347.636	1.80607e-18
347.711	1.92376e-18
347.786	2.06872e-18
347.861	2.24518e-18
347.936	2.45768e-18
348.012	2.70958e-18
348.087	3.00241e-18
348.162	3.33583e-18
348.237	3.70664e-18
348.312	4.10792e-18
348.387	4.52959e-18
348.462	4.9594e-18
348.537	5.38313e-18
348.612	5.78483e-18
348.687	6.14865e-18
348.762	6.46151e-18
348.837	6.71389e-18
348.912	6.89907e-18
348.986	7.0141e-18
349.061	7.0616e-18
349.136	7.04839e-18
349.211	6.9819e-18
349.286	6.86913e-18
349.361	6.71817e-18
349.436	6.53858e-18
349.51	6.33811e-18
349.585	6.12145e-18
349.66	5.89289e-18
349.735	5.65814e-18
349.809	5.42278e-18
349.884	5.18986e-18
349.959	4.9607e-18
350.034	4.73654e-18
350.108	4.51946e-18
350.183	4.31047e-18
350.258	4.10899e-18
350.332	3.91452e-18
350.407	3.72807e-18
350.481	3.55141e-18
350.556	3.38541e-18
350.631	3.2299e-18
350.705	3.08458e-18
350.78	2.94969e-18
350.854	2.82459e-18
350.929	2.70766e-18
351.003	2.59811e-18
351.078	2.49618e-18
351.152	2.40188e-18
351.227	2.31462e-18
351.301	2.23424e-18
351.375	2.16065e-18
351.45	2.09303e-18
351.524	2.02979e-18
351.599	1.9702e-18
351.673	1.91476e-18
351.747	1.86426e-18
351.822	1.81932e-18
351.896	1.78033e-18
351.97	1.74789e-18
352.045	1.72221e-18
352.119	1.70239e-18
352.193	1.68678e-18
352.267	1.67378e-18
352.342	1.66214e-18
352.416	1.65085e-18
352.49	1.63918e-18
352.564	1.6272e-18
352.638	1.61601e-18
352.713	1.60636e-18
352.787	1.59806e-18
352.861	1.59029e-18
352.935	1.5829e-18
353.009	1.57661e-18
353.083	1.57194e-18
353.157	1.56888e-18
353.231	1.56735e-18
353.305	1.56792e-18
353.379	1.57148e-18
353.453	1.57867e-18
353.527	1.58975e-18
353.601	1.6051e-18
353.675	1.62553e-18
353.749	1.65199e-18
353.823	1.68572e-18
353.897	1.72898e-18
353.971	1.78538e-18
354.045	1.85897e-18
354.119	1.95599e-18
354.192	2.08769e-18
354.266	2.27361e-18
354.34	2.54129e-18
354.414	2.91923e-18
354.488	3.42308e-18
354.561	4.03882e-18
354.635	4.71817e-18
354.709	5.39465e-18
354.783	6.00514e-18
354.856	6.49793e-18
354.93	6.82923e-18
355.004	6.96808e-18
355.077	6.91323e-18
355.151	6.69937e-18
355.225	6.37879e-18
355.298	6.0002e-18
355.372	5.59957e-18
355.446	5.1999e-18
355.519	4.81433e-18
355.593	4.4493e-18
355.666	4.10711e-18
355.74	3.78809e-18
355.813	3.49197e-18
355.887	3.21912e-18
355.96	2.96976e-18
356.034	2.74276e-18
356.107	2.53648e-18
356.181	2.34969e-18
356.254	2.18146e-18
356.328	2.03058e-18
356.401	1.89535e-18
356.474	1.7743e-18
356.548	1.66664e-18
356.621	1.57162e-18
356.694	1.4882e-18
356.768	1.41571e-18
356.841	1.35391e-18
356.914	1.30255e-18
356.988	1.26011e-18
357.061	1.22408e-18
357.134	1.19323e-18
357.207	1.16862e-18
357.28	1.15111e-18
357.354	1.13922e-18
357.427	1.13085e-18
357.5	1.12566e-18
357.573	1.12565e-18
357.646	1.13134e-18
357.719	1.14043e-18
357.792	1.15074e-18
357.866	1.16264e-18
357.939	1.17797e-18
358.012	1.19631e-18
358.085	1.21489e-18
358.158	1.23167e-18
358.231	1.24757e-18
358.304	1.26442e-18
358.377	1.28276e-18
358.45	1.30181e-18
358.523	1.32165e-18
358.596	1.34399e-18
358.668	1.37089e-18
358.741	1.40259e-18
358.814	1.43768e-18
358.887	1.47542e-18
358.96	1.51628e-18
359.033	1.56087e-18
359.106	1.60945e-18
359.178	1.66145e-18
359.251	1.71729e-18
359.324	1.77773e-18
359.397	1.84254e-18
359.47	1.91113e-18
359.542	1.98324e-18
359.615	2.05845e-18
359.688	2.13531e-18
359.76	2.21217e-18
359.833	2.28794e-18
359.906	2.36252e-18
359.978	2.43567e-18
360.051	2.50604e-18
360.124	2.57234e-18
360.196	2.63357e-18
360.269	2.68848e-18
360.341	2.73497e-18
360.414	2.77145e-18
360.486	2.7976e-18
360.559	2.81398e-18
360.631	2.82073e-18
360.704	2.81654e-18
360.776	2.80077e-18
360.849	2.77481e-18
360.921	2.7421e-18
360.994	2.70488e-18
361.066	2.66239e-18
361.138	2.61345e-18
361.211	2.55928e-18
361.283	2.50296e-18
361.355	2.44639e-18
361.428	2.38908e-18
361.5	2.33e-18
361.572	2.2696e-18
361.645	2.20863e-18
361.717	2.14758e-18
361.789	2.08652e-18
361.861	2.02609e-18
361.934	1.9673e-18
362.006	1.91075e-18
362.078	1.856e-18
362.15	1.80226e-18
362.222	1.7497e-18
362.294	1.69905e-18
362.366	1.65086e-18
362.439	1.60409e-18
362.511	1.5574e-18
362.583	1.51143e-18
362.655	1.46847e-18
362.727	1.43009e-18
362.799	1.39625e-18
362.871	1.36595e-18
362.943	1.339e-18
363.015	1.31555e-18
363.087	1.29494e-18
363.159	1.27554e-18
363.231	1.25662e-18
363.303	1.23887e-18
363.374	1.22317e-18
363.446	1.2097e-18
363.518	1.19821e-18
363.59	1.18993e-18
363.662	1.18744e-18
363.734	1.19301e-18
363.805	1.20626e-18
363.877	1.22493e-18
363.949	1.24734e-18
364.021	1.27243e-18
364.092	1.29771e-18
364.164	1.31935e-18
364.236	1.33406e-18
364.308	1.34021e-18
364.379	1.33786e-18
364.451	1.3274e-18
364.523	1.30958e-18
364.594	1.2869e-18
364.666	1.26237e-18
364.737	1.2378e-18
364.809	1.21356e-18
364.881	1.18932e-18
364.952	1.16512e-18
365.024	1.14268e-18
365.095	1.1235e-18
365.167	1.1069e-18
365.238	1.09178e-18
365.31	1.07722e-18
365.381	1.06367e-18
365.452	1.05183e-18
365.524	1.04075e-18
365.595	1.02899e-18
365.667	1.01697e-18
365.738	1.0067e-18
365.809	9.99436e-19
365.881	9.94837e-19
365.952	9.92269e-19
366.023	9.92006e-19
366.095	9.95713e-19
366.166	1.00348e-18
366.237	1.01388e-18
366.308	1.02568e-18
366.38	1.03897e-18
366.451	1.05459e-18
366.522	1.07287e-18
366.593	1.09392e-18
366.664	1.11704e-18
366.736	1.14201e-18
366.807	1.16882e-18
366.878	1.19646e-18
366.949	1.2237e-18
367.02	1.25034e-18
367.091	1.27694e-18
367.162	1.30331e-18
367.233	1.3288e-18
367.304	1.35239e-18
367.375	1.37423e-18
367.446	1.39457e-18
367.517	1.41289e-18
367.588	1.42897e-18
367.659	1.44194e-18
367.73	1.45059e-18
367.801	1.45444e-18
367.872	1.45453e-18
367.942	1.45173e-18
368.013	1.44582e-18
368.084	1.43727e-18
368.155	1.42707e-18
368.226	1.41565e-18
368.297	1.40212e-18
368.367	1.38523e-18
