<scaninformation>
	date=30.06.2012
	starttime=11:39:21
	compass=75.0
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=1.25
	battery=12.53
	temperature=10.50
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=1.2522
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
	plumecompleteness=-999.00
	plumecentre=-999.00
	plumeedge1=-999.00
	plumeedge2=-999.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	11:39:21	11:39:27	sky	0.77	0.28	110.65	0.00e+000	0.00e+000	359	15	0.0	0.0	0.0	0.0	0.0	0.0	1	7409	0
180	11:40:09	11:40:15	dark	0.13	0.12	1.71	0.00e+000	0.00e+000	359	15	0.0	0.0	0.0	0.0	0.0	0.0	1	7403	0
-90	11:40:36	11:40:43	scan	0.34	0.17	37.31	6.13e-002	1.83e-002	359	15	-31.62	15.88	2.00	0.00	1.00	0.00	1	7402	0
-86	11:40:43	11:40:49	scan	0.35	0.17	39.83	5.19e-002	1.52e-002	359	15	-0.14	14.47	2.00	0.00	1.00	0.00	1	7401	0
-82	11:40:50	11:40:56	scan	0.41	0.19	49.23	5.07e-002	1.30e-002	359	15	12.28	13.40	2.00	0.00	1.00	0.00	1	7401	0
-79	11:40:57	11:41:03	scan	0.50	0.21	64.78	4.28e-002	9.85e-003	359	15	10.87	11.65	2.00	0.00	1.00	0.00	1	7393	0
-75	11:41:04	11:41:10	scan	0.56	0.22	75.74	4.47e-002	9.54e-003	359	15	23.98	11.47	2.00	0.00	1.00	0.00	1	7398	0
-72	11:41:11	11:41:17	scan	0.62	0.24	84.97	4.53e-002	8.04e-003	359	15	32.55	10.53	2.00	0.00	1.00	0.00	1	7395	0
-68	11:41:18	11:41:24	scan	0.66	0.25	91.99	3.98e-002	7.97e-003	359	15	36.67	10.48	2.00	0.00	1.00	0.00	1	7393	0
-64	11:41:25	11:41:31	scan	0.69	0.25	97.33	3.80e-002	8.05e-003	359	15	24.14	10.54	2.00	0.00	1.00	0.00	1	7398	0
-61	11:41:32	11:41:38	scan	0.71	0.26	101.20	3.82e-002	7.30e-003	359	15	11.71	10.04	2.00	0.00	1.00	0.00	1	7390	0
-57	11:41:39	11:41:45	scan	0.74	0.26	105.32	3.82e-002	7.66e-003	359	15	14.71	10.28	2.00	0.00	1.00	0.00	1	7393	0
-54	11:41:46	11:41:52	scan	0.77	0.27	110.88	3.85e-002	5.90e-003	359	15	38.26	9.03	2.00	0.00	1.00	0.00	1	7391	0
-50	11:41:53	11:41:59	scan	0.78	0.27	113.43	4.09e-002	6.39e-003	359	15	30.09	9.39	2.00	0.00	1.00	0.00	1	7391	0
-46	11:42:00	11:42:06	scan	0.79	0.28	115.36	3.20e-002	6.94e-003	359	15	26.62	9.78	2.00	0.00	1.00	0.00	1	7386	0
-43	11:42:07	11:42:13	scan	0.82	0.28	119.00	3.80e-002	6.39e-003	359	15	9.38	9.39	2.00	0.00	1.00	0.00	1	7392	0
-39	11:42:14	11:42:20	scan	0.83	0.29	122.12	3.70e-002	6.92e-003	359	15	27.43	9.77	2.00	0.00	1.00	0.00	1	7392	0
-36	11:42:21	11:42:27	scan	0.85	0.29	125.47	3.95e-002	5.56e-003	359	15	23.44	8.76	2.00	0.00	1.00	0.00	1	7392	0
-32	11:42:28	11:42:34	scan	0.87	0.30	127.83	3.69e-002	6.07e-003	359	15	25.53	9.15	2.00	0.00	1.00	0.00	1	7387	0
-28	11:42:35	11:42:41	scan	0.88	0.30	129.19	3.22e-002	5.80e-003	359	15	17.66	8.94	2.00	0.00	1.00	0.00	1	7392	0
-25	11:42:42	11:42:48	scan	0.87	0.30	128.39	3.29e-002	5.37e-003	359	15	18.79	8.61	2.00	0.00	1.00	0.00	1	7389	0
-21	11:42:49	11:42:55	scan	0.87	0.30	128.11	3.47e-002	5.91e-003	359	15	3.82	9.03	2.00	0.00	1.00	0.00	1	7387	0
-18	11:42:56	11:43:02	scan	0.88	0.31	129.41	3.40e-002	5.43e-003	359	15	14.19	8.66	2.00	0.00	1.00	0.00	1	7388	0
-14	11:43:03	11:43:09	scan	0.87	0.31	128.98	3.66e-002	6.94e-003	359	15	12.43	9.78	2.00	0.00	1.00	0.00	1	7385	0
-10	11:43:10	11:43:16	scan	0.89	0.31	131.21	3.07e-002	5.01e-003	359	15	5.61	8.31	2.00	0.00	1.00	0.00	1	7383	0
-7	11:43:17	11:43:23	scan	0.90	0.31	132.89	3.31e-002	5.31e-003	359	15	1.61	8.56	2.00	0.00	1.00	0.00	1	7384	0
-3	11:43:24	11:43:30	scan	0.91	0.32	134.63	2.92e-002	5.67e-003	359	15	9.08	8.84	2.00	0.00	1.00	0.00	1	7382	0
0	11:43:31	11:43:37	scan	0.91	0.32	134.77	3.19e-002	4.65e-003	359	15	-15.28	8.01	2.00	0.00	1.00	0.00	1	7384	0
3	11:43:38	11:43:44	scan	0.91	0.32	135.92	2.90e-002	4.69e-003	359	15	-12.61	8.05	2.00	0.00	1.00	0.00	1	7382	0
7	11:43:45	11:43:51	scan	0.92	0.32	137.61	3.10e-002	5.11e-003	359	15	-6.27	8.40	2.00	0.00	1.00	0.00	1	7379	0
10	11:43:52	11:43:58	scan	0.94	0.33	139.66	3.32e-002	4.63e-003	359	15	-5.37	7.99	2.00	0.00	1.00	0.00	1	7379	0
14	11:43:59	11:44:05	scan	0.96	0.34	143.64	3.75e-002	6.00e-003	359	15	-19.12	9.10	2.00	0.00	1.00	0.00	1	7380	0
18	11:44:06	11:44:12	scan	0.97	0.34	145.67	2.69e-002	5.34e-003	359	15	-23.88	8.58	2.00	0.00	1.00	0.00	1	7377	0
21	11:44:13	11:44:19	scan	0.99	0.35	148.18	3.59e-002	5.94e-003	359	15	-16.39	9.06	2.00	0.00	1.00	0.00	1	7382	0
25	11:44:20	11:44:26	scan	1.00	0.36	150.38	3.15e-002	5.03e-003	359	15	-5.52	8.33	2.00	0.00	1.00	0.00	1	7377	0
28	11:44:27	11:44:33	scan	1.00	0.37	150.55	3.40e-002	5.28e-003	359	15	-17.30	8.53	2.00	0.00	1.00	0.00	1	7378	0
32	11:44:34	11:44:40	scan	1.00	0.37	150.55	3.62e-002	5.39e-003	359	15	-12.28	8.63	2.00	0.00	1.00	0.00	1	7378	0
36	11:44:41	11:44:47	scan	1.00	0.36	150.56	3.40e-002	5.40e-003	359	15	-11.40	8.63	2.00	0.00	1.00	0.00	1	7373	0
39	11:44:48	11:44:54	scan	1.00	0.36	150.56	3.82e-002	5.01e-003	359	15	-9.83	8.31	2.00	0.00	1.00	0.00	1	7375	0
43	11:44:55	11:45:01	scan	1.00	0.36	150.56	3.56e-002	5.20e-003	359	15	-19.72	8.47	2.00	0.00	1.00	0.00	1	7372	0
46	11:45:02	11:45:08	scan	0.99	0.36	149.29	3.30e-002	5.19e-003	359	15	-19.58	8.46	2.00	0.00	1.00	0.00	1	7372	0
50	11:45:09	11:45:15	scan	0.99	0.36	148.36	3.42e-002	5.45e-003	359	15	-23.44	8.67	2.00	0.00	1.00	0.00	1	7368	0
54	11:45:16	11:45:22	scan	0.98	0.35	147.38	2.84e-002	5.39e-003	359	15	-21.53	8.62	2.00	0.00	1.00	0.00	1	7371	0
57	11:45:23	11:45:29	scan	0.98	0.35	146.69	3.25e-002	5.59e-003	359	15	-18.01	8.78	2.00	0.00	1.00	0.00	1	7371	0
61	11:45:30	11:45:36	scan	0.95	0.34	142.65	2.81e-002	4.60e-003	359	15	-26.56	7.97	2.00	0.00	1.00	0.00	1	7369	0
64	11:45:37	11:45:43	scan	0.93	0.33	138.73	3.17e-002	4.83e-003	359	15	-11.31	8.16	2.00	0.00	1.00	0.00	1	7369	0
68	11:45:44	11:45:50	scan	0.88	0.31	129.72	3.39e-002	5.87e-003	359	15	-13.25	9.00	2.00	0.00	1.00	0.00	1	7367	0
72	11:45:51	11:45:57	scan	0.81	0.29	118.43	3.90e-002	6.08e-003	359	15	0.75	9.16	2.00	0.00	1.00	0.00	1	7369	0
75	11:45:58	11:46:04	scan	0.76	0.28	108.66	3.98e-002	6.91e-003	359	15	-6.91	9.76	2.00	0.00	1.00	0.00	1	7368	0
79	11:46:05	11:46:11	scan	0.70	0.27	99.86	3.80e-002	7.20e-003	359	15	-9.33	9.97	2.00	0.00	1.00	0.00	1	7366	0
82	11:46:12	11:46:18	scan	0.66	0.26	91.93	3.42e-002	6.53e-003	359	15	-10.72	9.49	2.00	0.00	1.00	0.00	1	7365	0
86	11:46:19	11:46:25	scan	0.60	0.24	81.58	4.37e-002	8.07e-003	359	15	-8.19	10.55	2.00	0.00	1.00	0.00	1	7367	0
90	11:46:26	11:46:32	scan	0.50	0.21	64.34	3.61e-002	7.58e-003	359	15	7.03	10.23	2.00	0.00	1.00	0.00	1	7365	0
</spectraldata>
