<scaninformation>
	date=10.06.2012
	starttime=01:30:33
	compass=368.3
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.19
	temperature=17.30
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=compassreading
	plumecompleteness=-999.00
	plumecentre=-999.00
	plumeedge1=-999.00
	plumeedge2=-999.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	01:30:33	01:30:49	sky	0.19	0.11	4.82	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6633	0
180	01:31:31	01:31:47	dark	0.19	0.11	4.87	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6631	0
-90	01:32:08	01:32:23	scan	0.19	0.11	4.83	6.76e+000	2.90e+002	1000	15	1696.55	2001.70	2.00	0.00	1.00	0.00	0	6633	0
-86	01:32:24	01:32:40	scan	0.19	0.11	4.81	6.83e+000	1.83e+002	1000	15	797.60	1588.08	2.00	0.00	1.00	0.00	0	6631	0
-82	01:32:41	01:32:56	scan	0.19	0.11	4.81	9.24e+000	2.43e+002	1000	15	245.97	1829.80	2.00	0.00	1.00	0.00	0	6631	0
-79	01:32:57	01:33:13	scan	0.19	0.11	4.84	7.83e+000	2.78e+002	1000	15	-800.40	1959.91	2.00	0.00	1.00	0.00	0	6632	0
-75	01:33:13	01:33:29	scan	0.19	0.11	4.83	1.06e+001	3.53e+002	1000	15	3672.11	2206.88	2.00	0.00	1.00	0.00	0	6635	0
-72	01:33:30	01:33:45	scan	0.19	0.11	4.81	7.39e+000	2.54e+002	1000	15	-1718.31	1873.28	2.00	0.00	1.00	0.00	0	6635	0
-68	01:33:46	01:34:02	scan	0.19	0.11	4.80	1.11e+001	3.70e+002	1000	15	-371.37	2259.32	2.00	0.00	1.00	0.00	0	6630	0
-64	01:34:03	01:34:18	scan	0.19	0.11	4.81	7.14e+000	2.14e+002	1000	15	268.39	1716.36	2.00	0.00	1.00	0.00	0	6628	0
-61	01:34:19	01:34:34	scan	0.19	0.11	4.85	1.14e+001	3.68e+002	1000	15	-232.59	2253.24	2.00	0.00	1.00	0.00	0	6632	0
-57	01:34:35	01:34:51	scan	0.19	0.11	4.80	9.69e+000	3.09e+002	1000	15	-3342.48	2065.06	2.00	0.00	1.00	0.00	0	6631	0
-54	01:34:52	01:35:07	scan	0.19	0.11	4.77	6.47e+000	2.09e+002	1000	15	-1162.63	1696.84	2.00	0.00	1.00	0.00	0	6634	0
-50	01:35:08	01:35:24	scan	0.19	0.11	4.79	8.67e+000	2.93e+002	1000	15	2705.17	2011.33	2.00	0.00	1.00	0.00	0	6639	0
-46	01:35:24	01:35:40	scan	0.19	0.11	4.83	1.26e+001	4.25e+002	1000	15	-3508.55	2420.45	2.00	0.00	1.00	0.00	0	6631	0
-43	01:35:41	01:35:56	scan	0.19	0.11	4.81	9.41e+000	2.91e+002	1000	15	-3312.45	2003.87	2.00	0.00	1.00	0.00	0	6632	0
-39	01:35:57	01:36:13	scan	0.19	0.11	4.84	7.16e+000	2.46e+002	1000	15	-1284.18	1843.52	2.00	0.00	1.00	0.00	0	6635	0
-36	01:36:14	01:36:29	scan	0.19	0.11	4.81	7.06e+000	2.38e+002	1000	15	-3227.92	1811.71	2.00	0.00	1.00	0.00	0	6635	0
-32	01:36:30	01:36:45	scan	0.19	0.11	4.83	6.42e+000	2.77e+002	1000	15	1400.28	1956.03	2.00	0.00	1.00	0.00	0	6638	0
-28	01:36:46	01:37:02	scan	0.19	0.11	4.86	7.61e+000	3.30e+002	1000	15	-748.93	2133.27	2.00	0.00	1.00	0.00	0	6633	0
-25	01:37:03	01:37:18	scan	0.19	0.11	4.81	8.55e+000	3.50e+002	1000	15	397.33	2196.24	2.00	0.00	1.00	0.00	0	6637	0
-21	01:37:19	01:37:35	scan	0.19	0.11	4.81	9.44e+000	3.30e+002	1000	15	3091.34	2134.21	2.00	0.00	1.00	0.00	0	6637	0
-18	01:37:35	01:37:51	scan	0.19	0.11	4.83	8.34e+000	2.24e+002	1000	15	-3946.85	1758.96	2.00	0.00	1.00	0.00	0	6635	0
-14	01:37:52	01:38:07	scan	0.19	0.11	4.76	8.18e+000	2.51e+002	1000	15	-1192.71	1859.33	2.00	0.00	1.00	0.00	0	6636	0
-10	01:38:08	01:38:24	scan	0.19	0.11	4.75	8.13e+000	3.71e+002	1000	15	-1010.47	2263.51	2.00	0.00	1.00	0.00	0	6634	0
-7	01:38:25	01:38:40	scan	0.19	0.11	4.80	1.18e+001	3.42e+002	1000	15	2436.62	2171.17	2.00	0.00	1.00	0.00	0	6634	0
-3	01:38:41	01:38:56	scan	0.19	0.11	4.80	7.20e+000	2.28e+002	1000	15	1302.57	1773.50	2.00	0.00	1.00	0.00	0	6633	0
0	01:38:57	01:39:13	scan	0.19	0.11	4.82	8.75e+000	2.58e+002	1000	15	305.11	1886.06	2.00	0.00	1.00	0.00	0	6640	0
3	01:39:14	01:39:29	scan	0.19	0.11	4.81	9.16e+000	2.56e+002	1000	15	370.97	1879.41	2.00	0.00	1.00	0.00	0	6634	0
7	01:39:30	01:39:46	scan	0.19	0.11	4.83	8.14e+000	3.38e+002	1000	15	-1446.57	2160.84	2.00	0.00	1.00	0.00	0	6635	0
10	01:39:46	01:40:02	scan	0.19	0.11	4.80	1.01e+001	3.97e+002	1000	15	-2449.06	2339.38	2.00	0.00	1.00	0.00	0	6639	0
14	01:40:03	01:40:18	scan	0.19	0.11	4.80	9.38e+000	4.26e+002	1000	15	1580.12	2425.26	2.00	0.00	1.00	0.00	0	6638	0
18	01:40:19	01:40:35	scan	0.19	0.11	4.76	6.74e+000	2.51e+002	1000	15	1207.15	1862.05	2.00	0.00	1.00	0.00	0	6634	0
21	01:40:36	01:40:51	scan	0.19	0.11	4.78	1.01e+001	3.60e+002	1000	15	462.93	2228.73	2.00	0.00	1.00	0.00	0	6639	0
25	01:40:52	01:41:07	scan	0.19	0.11	4.83	1.03e+001	4.15e+002	1000	15	-3491.39	2393.80	2.00	0.00	1.00	0.00	0	6637	0
28	01:41:08	01:41:24	scan	0.19	0.11	4.79	9.08e+000	2.61e+002	1000	15	-2690.74	1898.28	2.00	0.00	1.00	0.00	0	6637	0
32	01:41:25	01:41:40	scan	0.19	0.11	4.77	9.37e+000	2.39e+002	1000	15	2345.58	1815.48	2.00	0.00	1.00	0.00	0	6639	0
36	01:41:41	01:41:57	scan	0.19	0.11	4.82	8.29e+000	2.87e+002	1000	15	389.26	1990.79	2.00	0.00	1.00	0.00	0	6643	0
39	01:41:57	01:42:13	scan	0.19	0.11	4.74	6.95e+000	2.58e+002	1000	15	2163.65	1884.93	2.00	0.00	1.00	0.00	0	6638	0
43	01:42:14	01:42:29	scan	0.19	0.11	4.79	7.76e+000	2.88e+002	1000	15	2528.19	1992.27	2.00	0.00	1.00	0.00	0	6637	0
46	01:42:30	01:42:46	scan	0.19	0.11	4.80	7.11e+000	2.78e+002	1000	15	515.86	1957.87	2.00	0.00	1.00	0.00	0	6641	0
50	01:42:47	01:43:02	scan	0.19	0.11	4.76	6.62e+000	3.36e+002	1000	15	-329.92	2152.14	2.00	0.00	1.00	0.00	0	6640	0
54	01:43:03	01:43:18	scan	0.19	0.11	4.76	7.53e+000	2.88e+002	1000	15	726.86	1993.78	2.00	0.00	1.00	0.00	0	6638	0
57	01:43:19	01:43:35	scan	0.19	0.11	4.78	8.46e+000	2.67e+002	1000	15	1119.72	1918.39	2.00	0.00	1.00	0.00	0	6637	0
61	01:43:36	01:43:51	scan	0.19	0.11	4.77	7.16e+000	3.13e+002	1000	15	-61.53	2077.15	2.00	0.00	1.00	0.00	0	6637	0
64	01:43:52	01:44:08	scan	0.19	0.11	4.77	8.55e+000	2.30e+002	1000	15	222.14	1781.04	2.00	0.00	1.00	0.00	0	6636	0
68	01:44:08	01:44:24	scan	0.19	0.11	4.81	7.34e+000	2.87e+002	1000	15	3284.02	1991.41	2.00	0.00	1.00	0.00	0	6644	0
72	01:44:25	01:44:40	scan	0.19	0.11	4.75	7.98e+000	3.25e+002	1000	15	939.27	2118.05	2.00	0.00	1.00	0.00	0	6639	0
75	01:44:41	01:44:57	scan	0.19	0.11	4.77	7.19e+000	2.29e+002	1000	15	-2204.33	1778.49	2.00	0.00	1.00	0.00	0	6641	0
79	01:44:58	01:45:13	scan	0.19	0.11	4.79	8.57e+000	3.16e+002	1000	15	494.81	2088.36	2.00	0.00	1.00	0.00	0	6642	0
82	01:45:14	01:45:30	scan	0.19	0.11	4.75	6.80e+000	2.11e+002	1000	15	-520.35	1705.55	2.00	0.00	1.00	0.00	0	6640	0
86	01:45:30	01:45:46	scan	0.19	0.11	4.80	1.15e+001	4.57e+002	1000	15	-6428.58	2509.60	2.00	0.00	1.00	0.00	0	6642	0
90	01:45:47	01:46:02	scan	0.19	0.11	4.80	9.14e+000	3.18e+002	1000	15	-343.56	2093.60	2.00	0.00	1.00	0.00	0	6644	0
</spectraldata>
