<scaninformation>
	date=10.06.2012
	starttime=01:47:13
	compass=368.3
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.18
	temperature=17.10
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=compassreading
	plumecompleteness=-999.00
	plumecentre=-999.00
	plumeedge1=-999.00
	plumeedge2=-999.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
18	01:56:59	01:57:15	scan	0.19	0.11	4.76	8.66e+000	3.06e+002	1000	15	-2391.79	2055.53	2.00	0.00	1.00	0.00	0	6646	0
21	01:57:15	01:57:31	scan	0.19	0.11	4.76	1.32e+001	5.48e+002	1000	15	-2213.03	2749.26	2.00	0.00	1.00	0.00	0	6646	0
25	01:57:32	01:57:47	scan	0.19	0.11	4.74	1.11e+001	3.59e+002	1000	15	3332.89	2226.17	2.00	0.00	1.00	0.00	0	6649	0
28	01:57:48	01:58:04	scan	0.19	0.11	4.79	8.71e+000	3.05e+002	1000	15	-2993.55	2049.73	2.00	0.00	1.00	0.00	0	6649	0
32	01:58:05	01:58:20	scan	0.19	0.11	4.75	8.68e+000	3.98e+002	1000	15	7148.84	2342.90	2.00	0.00	1.00	0.00	0	6649	0
36	01:58:21	01:58:36	scan	0.18	0.11	4.71	8.25e+000	2.22e+002	1000	15	-969.08	1749.09	2.00	0.00	1.00	0.00	0	6647	0
39	01:58:37	01:58:53	scan	0.18	0.11	4.70	1.09e+001	3.45e+002	1000	15	-1649.48	2181.15	2.00	0.00	1.00	0.00	0	6647	0
43	01:58:54	01:59:09	scan	0.19	0.11	4.74	6.75e+000	2.36e+002	1000	15	401.22	1806.01	2.00	0.00	1.00	0.00	0	6647	0
46	01:59:10	01:59:26	scan	0.19	0.11	4.76	8.09e+000	2.68e+002	1000	15	299.65	1922.89	2.00	0.00	1.00	0.00	0	6653	0
50	01:59:26	01:59:42	scan	0.19	0.11	4.74	9.38e+000	3.53e+002	1000	15	-1393.88	2205.83	2.00	0.00	1.00	0.00	0	6653	0
54	01:59:43	01:59:58	scan	0.18	0.11	4.68	7.50e+000	2.81e+002	1000	15	875.35	1969.47	2.00	0.00	1.00	0.00	0	6647	0
57	01:59:59	02:00:15	scan	0.18	0.11	4.71	8.53e+000	3.49e+002	1000	15	-2115.85	2192.97	2.00	0.00	1.00	0.00	0	6650	0
61	02:00:16	02:00:31	scan	0.19	0.11	4.74	8.84e+000	2.92e+002	1000	15	-3847.94	2007.69	2.00	0.00	1.00	0.00	0	6648	0
64	02:00:32	02:00:48	scan	0.19	0.11	4.73	8.29e+000	2.80e+002	1000	15	-662.26	1964.89	2.00	0.00	1.00	0.00	0	6650	0
68	02:00:48	02:01:04	scan	0.19	0.11	4.74	8.24e+000	2.57e+002	1000	15	-5251.78	1883.12	2.00	0.00	1.00	0.00	0	6653	0
72	02:01:05	02:01:20	scan	0.19	0.11	4.73	8.21e+000	2.64e+002	1000	15	-711.87	1906.82	2.00	0.00	1.00	0.00	0	6648	0
75	02:01:21	02:01:37	scan	0.19	0.11	4.75	7.86e+000	3.01e+002	1000	15	3384.91	2039.06	2.00	0.00	1.00	0.00	0	6647	0
79	02:01:38	02:01:53	scan	0.18	0.11	4.71	9.96e+000	2.55e+002	1000	15	-1157.55	1876.24	2.00	0.00	1.00	0.00	0	6648	0
82	02:01:54	02:02:09	scan	0.19	0.11	4.72	7.06e+000	2.61e+002	1000	15	1767.31	1897.97	2.00	0.00	1.00	0.00	0	6650	0
86	02:02:10	02:02:26	scan	0.19	0.11	4.74	7.21e+000	2.40e+002	1000	15	-400.29	1819.30	2.00	0.00	1.00	0.00	0	6650	0
90	02:02:27	02:02:42	scan	0.19	0.11	4.71	1.08e+001	3.09e+002	1000	15	-1845.12	2065.88	2.00	0.00	1.00	0.00	0	6653	0
</spectraldata>
