<scaninformation>
	date=22.06.2012
	starttime=11:52:45
	compass=75.0
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=5.01
	battery=12.06
	temperature=11.10
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=5.0064
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
	plumecompleteness=0.89
	plumecentre=-66.78
	plumeedge1=-79.00
	plumeedge2=-57.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	11:52:45	11:52:53	sky	0.77	0.32	87.94	0.00e+000	0.00e+000	453	15	0.0	0.0	0.0	0.0	0.0	0.0	1	7372	0
180	11:53:35	11:53:43	dark	0.13	0.12	1.84	0.00e+000	0.00e+000	453	15	0.0	0.0	0.0	0.0	0.0	0.0	1	7364	0
-90	11:54:04	11:54:11	scan	0.30	0.16	23.89	6.75e-002	2.24e-002	453	15	107.31	17.60	2.00	0.00	1.00	0.00	1	7364	0
-86	11:54:12	11:54:20	scan	0.32	0.17	27.42	8.23e-002	2.63e-002	453	15	83.59	19.07	2.00	0.00	1.00	0.00	1	7366	0
-82	11:54:21	11:54:28	scan	0.32	0.17	26.78	9.77e-002	2.42e-002	453	15	143.16	18.26	2.00	0.00	1.00	0.00	1	7362	0
-79	11:54:29	11:54:36	scan	0.38	0.19	34.85	6.86e-002	1.95e-002	453	15	163.35	16.42	2.00	0.00	1.00	0.00	1	7364	0
-75	11:54:37	11:54:45	scan	0.42	0.20	40.41	5.43e-002	1.46e-002	453	15	272.51	14.21	2.00	0.00	1.00	0.00	1	7359	0
-72	11:54:46	11:54:53	scan	0.65	0.25	71.69	8.64e-002	3.44e-002	453	15	593.45	21.78	2.00	0.00	1.00	0.00	1	7357	0
-68	11:54:54	11:55:01	scan	0.71	0.28	80.35	8.08e-002	4.16e-002	453	15	702.39	23.96	2.00	0.00	1.00	0.00	1	7353	0
-64	11:55:02	11:55:10	scan	0.78	0.30	89.09	1.08e-001	4.56e-002	453	15	777.06	25.08	2.00	0.00	1.00	0.00	1	7355	0
-61	11:55:11	11:55:18	scan	0.78	0.31	89.08	7.61e-002	2.91e-002	453	15	700.08	20.02	2.00	0.00	1.00	0.00	1	7357	0
