<scaninformation>
	date=10.06.2012
	starttime=00:57:13
	compass=368.3
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.22
	temperature=17.60
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=compassreading
	plumecompleteness=-999.00
	plumecentre=-999.00
	plumeedge1=-999.00
	plumeedge2=-999.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	00:57:13	00:57:29	sky	0.19	0.11	5.03	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6603	0
180	00:58:11	00:58:26	dark	0.19	0.11	4.95	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6602	0
-90	00:58:47	00:59:03	scan	0.19	0.11	4.96	8.36e+000	2.40e+002	1000	15	612.07	1821.27	2.00	0.00	1.00	0.00	0	6603	0
-86	00:59:04	00:59:20	scan	0.19	0.11	5.02	9.10e+000	3.79e+002	1000	15	-5117.91	2287.56	2.00	0.00	1.00	0.00	0	6601	0
-82	00:59:21	00:59:36	scan	0.19	0.11	5.00	7.49e+000	2.98e+002	1000	15	1477.46	2027.04	2.00	0.00	1.00	0.00	0	6601	0
-79	00:59:37	00:59:52	scan	0.19	0.11	4.97	8.68e+000	3.14e+002	1000	15	2539.01	2080.20	2.00	0.00	1.00	0.00	0	6607	0
-75	00:59:53	01:00:09	scan	0.19	0.11	5.01	8.63e+000	2.74e+002	1000	15	-24.13	1944.84	2.00	0.00	1.00	0.00	0	6604	0
-72	01:00:10	01:00:25	scan	0.19	0.11	5.00	7.99e+000	2.25e+002	1000	15	822.63	1763.21	2.00	0.00	1.00	0.00	0	6602	0
-68	01:00:26	01:00:42	scan	0.19	0.11	4.96	7.30e+000	2.33e+002	1000	15	-291.61	1791.99	2.00	0.00	1.00	0.00	0	6607	0
-64	01:00:42	01:00:58	scan	0.19	0.11	4.99	8.25e+000	3.29e+002	1000	15	3054.96	2130.92	2.00	0.00	1.00	0.00	0	6608	0
-61	01:00:59	01:01:14	scan	0.19	0.11	4.96	1.16e+001	3.33e+002	1000	15	1346.62	2143.70	2.00	0.00	1.00	0.00	0	6605	0
-57	01:01:15	01:01:31	scan	0.19	0.11	4.99	6.90e+000	2.04e+002	1000	15	1417.24	1676.80	2.00	0.00	1.00	0.00	0	6602	0
-54	01:01:32	01:01:47	scan	0.19	0.11	5.02	7.37e+000	2.88e+002	1000	15	136.44	1992.64	2.00	0.00	1.00	0.00	0	6602	0
-50	01:01:48	01:02:03	scan	0.19	0.11	4.99	1.05e+001	4.41e+002	1000	15	-374.51	2465.79	2.00	0.00	1.00	0.00	0	6606	0
-46	01:02:04	01:02:20	scan	0.19	0.11	4.99	9.54e+000	3.49e+002	1000	15	2371.47	2194.10	2.00	0.00	1.00	0.00	0	6605	0
-43	01:02:21	01:02:36	scan	0.19	0.11	4.95	1.12e+001	3.19e+002	1000	15	-1814.30	2096.63	2.00	0.00	1.00	0.00	0	6605	0
-39	01:02:37	01:02:53	scan	0.19	0.11	4.98	8.59e+000	3.98e+002	1000	15	1631.54	2344.38	2.00	0.00	1.00	0.00	0	6601	0
-36	01:02:53	01:03:09	scan	0.19	0.11	4.99	7.58e+000	2.79e+002	1000	15	439.03	1961.76	2.00	0.00	1.00	0.00	0	6606	0
-32	01:03:10	01:03:25	scan	0.19	0.11	4.96	9.29e+000	2.98e+002	1000	15	1083.18	2029.23	2.00	0.00	1.00	0.00	0	6606	0
-28	01:03:26	01:03:42	scan	0.19	0.11	4.96	7.69e+000	2.72e+002	1000	15	2750.22	1938.76	2.00	0.00	1.00	0.00	0	6605	0
-25	01:03:43	01:03:58	scan	0.19	0.11	4.94	8.95e+000	3.20e+002	1000	15	243.41	2102.08	2.00	0.00	1.00	0.00	0	6610	0
-21	01:03:59	01:04:14	scan	0.19	0.11	4.96	7.96e+000	3.66e+002	1000	15	-844.42	2245.63	2.00	0.00	1.00	0.00	0	6605	0
-18	01:04:15	01:04:31	scan	0.19	0.11	4.97	9.47e+000	4.43e+002	1000	15	-1056.57	2471.83	2.00	0.00	1.00	0.00	0	6610	0
-14	01:04:32	01:04:47	scan	0.19	0.11	4.95	9.05e+000	4.13e+002	1000	15	-1906.82	2387.87	2.00	0.00	1.00	0.00	0	6607	0
-10	01:04:48	01:05:04	scan	0.19	0.11	4.94	8.49e+000	2.70e+002	1000	15	1021.87	1929.72	2.00	0.00	1.00	0.00	0	6605	0
-7	01:05:04	01:05:20	scan	0.19	0.11	4.94	8.25e+000	2.50e+002	1000	15	-1908.90	1855.39	2.00	0.00	1.00	0.00	0	6610	0
-3	01:05:21	01:05:36	scan	0.19	0.11	4.97	1.18e+001	4.13e+002	1000	15	592.64	2387.80	2.00	0.00	1.00	0.00	0	6609	0
0	01:05:37	01:05:53	scan	0.19	0.11	4.96	1.08e+001	3.03e+002	1000	15	1038.93	2044.95	2.00	0.00	1.00	0.00	0	6609	0
