<scaninformation>
	date=09.06.2012
	starttime=15:07:42
	compass=368.3
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=7.43
	battery=13.92
	temperature=21.20
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=7.4316
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=compassreading
	plumecompleteness=0.65
	plumecentre=-61.80
	plumeedge1=-72.00
	plumeedge2=-43.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	15:07:42	15:07:44	sky	1.00	1.00	1449.52	0.00e+000	0.00e+000	38	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6343	0
180	15:08:26	15:08:27	dark	0.11	0.10	5.32	0.00e+000	0.00e+000	38	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6346	0
-90	15:08:48	15:08:50	scan	0.13	0.11	41.06	3.15e-001	4.82e-001	38	15	140.79	81.57	2.00	0.00	1.00	0.00	0	6346	0
-86	15:08:51	15:08:52	scan	0.13	0.11	39.76	2.32e-001	3.20e-001	38	15	208.63	66.45	2.00	0.00	1.00	0.00	0	6347	0
-82	15:08:53	15:08:54	scan	0.13	0.11	42.80	2.41e-001	3.10e-001	38	15	172.75	65.36	2.00	0.00	1.00	0.00	0	6345	0
-79	15:08:55	15:08:57	scan	0.14	0.11	55.31	1.88e-001	2.31e-001	38	15	277.55	56.42	2.00	0.00	1.00	0.00	0	6347	0
-75	15:08:58	15:08:59	scan	0.14	0.12	65.88	1.76e-001	1.74e-001	38	15	306.29	48.95	2.00	0.00	1.00	0.00	0	6344	0
-72	15:09:00	15:09:01	scan	0.21	0.14	164.97	1.22e-001	1.09e-001	38	15	347.39	38.85	2.00	0.00	1.00	0.00	1	6346	0
-68	15:09:02	15:09:04	scan	0.26	0.15	248.65	1.01e-001	9.28e-002	38	15	359.56	35.78	2.00	0.00	1.00	0.00	1	6344	0
-64	15:09:04	15:09:06	scan	0.27	0.16	265.24	9.60e-002	9.34e-002	38	15	450.44	35.90	2.00	0.00	1.00	0.00	1	6348	0
-61	15:09:07	15:09:08	scan	0.24	0.15	225.07	1.16e-001	1.06e-001	38	15	602.97	38.29	2.00	0.00	1.00	0.00	1	6345	0
-57	15:09:09	15:09:11	scan	0.23	0.15	207.95	1.11e-001	1.05e-001	38	15	551.11	38.07	2.00	0.00	1.00	0.00	1	6344	0
-54	15:09:11	15:09:13	scan	0.23	0.15	199.55	1.10e-001	9.55e-002	38	15	464.73	36.30	2.00	0.00	1.00	0.00	1	6345	0
-50	15:09:14	15:09:15	scan	0.22	0.15	191.29	1.03e-001	1.02e-001	38	15	368.37	37.47	2.00	0.00	1.00	0.00	1	6349	0
-46	15:09:16	15:09:18	scan	0.22	0.15	190.74	1.10e-001	9.51e-002	38	15	363.83	36.23	2.00	0.00	1.00	0.00	1	6348	0
-43	15:09:18	15:09:20	scan	0.22	0.15	191.14	1.04e-001	9.59e-002	38	15	282.33	36.38	2.00	0.00	1.00	0.00	1	6347	0
-39	15:09:21	15:09:22	scan	0.25	0.16	232.62	1.06e-001	9.28e-002	38	15	251.99	35.77	2.00	0.00	1.00	0.00	1	6343	0
-36	15:09:23	15:09:25	scan	0.29	0.17	301.96	9.76e-002	9.14e-002	38	15	202.98	35.50	2.00	0.00	1.00	0.00	1	6347	0
-32	15:09:25	15:09:27	scan	0.27	0.17	276.09	9.56e-002	8.58e-002	38	15	180.33	34.40	2.00	0.00	1.00	0.00	1	6345	0
-28	15:09:28	15:09:29	scan	0.28	0.17	278.65	9.22e-002	8.66e-002	38	15	173.43	34.57	2.00	0.00	1.00	0.00	1	6348	0
-25	15:09:30	15:09:32	scan	0.37	0.19	425.34	1.05e-001	9.39e-002	38	15	178.31	35.98	2.00	0.00	1.00	0.00	1	6344	0
-21	15:09:32	15:09:34	scan	0.40	0.20	477.65	9.93e-002	9.35e-002	38	15	155.74	35.91	2.00	0.00	1.00	0.00	1	6342	0
