<scaninformation>
	date=09.06.2012
	starttime=15:03:28
	compass=368.3
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=14.32
	battery=13.93
	temperature=21.10
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=14.3239
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=compassreading
	plumecompleteness=0.61
	plumecentre=-62.09
	plumeedge1=-72.00
	plumeedge2=-36.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	15:03:28	15:03:30	sky	1.00	0.94	1449.27	0.00e+000	0.00e+000	38	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6353	0
180	15:04:12	15:04:13	dark	0.11	0.10	5.70	0.00e+000	0.00e+000	38	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6358	0
-90	15:04:34	15:04:36	scan	0.13	0.11	36.93	3.45e-001	4.58e-001	38	15	221.59	79.47	2.00	0.00	1.00	0.00	0	6357	0
-86	15:04:37	15:04:38	scan	0.13	0.11	39.48	2.40e-001	3.57e-001	38	15	131.09	70.16	2.00	0.00	1.00	0.00	0	6355	0
-82	15:04:39	15:04:40	scan	0.13	0.11	41.23	2.95e-001	3.46e-001	38	15	215.50	69.07	2.00	0.00	1.00	0.00	0	6354	0
-79	15:04:41	15:04:43	scan	0.14	0.11	54.54	1.78e-001	1.47e-001	38	15	272.53	45.07	2.00	0.00	1.00	0.00	0	6354	0
-75	15:04:44	15:04:45	scan	0.14	0.12	66.64	1.58e-001	1.49e-001	38	15	348.25	45.39	2.00	0.00	1.00	0.00	0	6358	0
-72	15:04:46	15:04:47	scan	0.22	0.14	187.55	9.52e-002	5.26e-002	38	15	463.98	26.94	2.00	0.00	1.00	0.00	1	6358	0
-68	15:04:48	15:04:50	scan	0.25	0.15	235.83	8.66e-002	5.01e-002	38	15	486.77	26.30	2.00	0.00	1.00	0.00	1	6357	0
-64	15:04:51	15:04:52	scan	0.27	0.15	269.68	7.04e-002	4.60e-002	38	15	548.34	25.20	2.00	0.00	1.00	0.00	1	6359	0
-61	15:04:53	15:04:54	scan	0.26	0.15	249.59	7.56e-002	4.43e-002	38	15	714.71	24.72	2.00	0.00	1.00	0.00	1	6351	0
-57	15:04:55	15:04:57	scan	0.24	0.15	228.22	7.10e-002	4.21e-002	38	15	619.37	24.10	2.00	0.00	1.00	0.00	1	6355	0
