<scaninformation>
	date=30.06.2012
	starttime=16:11:50
	compass=75.0
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.90
	battery=13.91
	temperature=25.00
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=0.8975
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
	plumecompleteness=-999.00
	plumecentre=-999.00
	plumeedge1=-999.00
	plumeedge2=-999.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	16:11:50	16:11:52	sky	0.73	0.31	492.90	0.00e+000	0.00e+000	78	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6249	0
180	16:12:34	16:12:36	dark	0.11	0.10	5.45	0.00e+000	0.00e+000	78	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6253	0
-90	16:12:57	16:12:59	scan	0.25	0.15	116.59	4.36e-002	9.90e-003	78	15	-21.60	11.69	2.00	0.00	1.00	0.00	1	6247	0
-86	16:13:00	16:13:02	scan	0.32	0.17	170.51	3.32e-002	8.31e-003	78	15	-9.73	10.71	2.00	0.00	1.00	0.00	1	6247	0
-82	16:13:03	16:13:05	scan	0.36	0.18	201.85	2.63e-002	5.59e-003	78	15	-1.80	8.78	2.00	0.00	1.00	0.00	1	6246	0
-79	16:13:06	16:13:08	scan	0.38	0.19	220.09	2.88e-002	5.61e-003	78	15	12.83	8.79	2.00	0.00	1.00	0.00	1	6248	0
-75	16:13:09	16:13:11	scan	0.39	0.20	229.77	3.11e-002	4.96e-003	78	15	6.23	8.27	2.00	0.00	1.00	0.00	1	6244	0
-72	16:13:12	16:13:14	scan	0.40	0.20	237.49	3.09e-002	4.43e-003	78	15	9.04	7.81	2.00	0.00	1.00	0.00	1	6247	0
-68	16:13:15	16:13:17	scan	0.43	0.21	257.24	2.75e-002	4.49e-003	78	15	-9.67	7.87	2.00	0.00	1.00	0.00	1	6245	0
-64	16:13:18	16:13:20	scan	0.44	0.21	269.36	2.90e-002	5.05e-003	78	15	4.04	8.35	2.00	0.00	1.00	0.00	1	6246	0
-61	16:13:20	16:13:23	scan	0.43	0.21	256.39	2.41e-002	4.66e-003	78	15	12.82	8.02	2.00	0.00	1.00	0.00	1	6248	0
-57	16:13:23	16:13:26	scan	0.42	0.20	246.78	2.43e-002	3.40e-003	78	15	8.41	6.85	2.00	0.00	1.00	0.00	1	6244	0
-54	16:13:26	16:13:28	scan	0.42	0.21	253.72	2.88e-002	4.46e-003	78	15	15.40	7.84	2.00	0.00	1.00	0.00	1	6242	0
