<scaninformation>
	date=10.06.2012
	starttime=02:03:53
	compass=368.3
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.18
	temperature=17.10
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=compassreading
	plumecompleteness=-999.00
	plumecentre=-999.00
	plumeedge1=-999.00
	plumeedge2=-999.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	02:03:53	02:04:09	sky	0.19	0.11	4.72	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6655	0
180	02:04:51	02:05:06	dark	0.18	0.11	4.69	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6654	0
-90	02:05:27	02:05:43	scan	0.19	0.11	4.75	1.12e+001	3.46e+002	1000	15	-1344.43	2184.79	2.00	0.00	1.00	0.00	0	6653	0
-86	02:05:44	02:06:00	scan	0.19	0.11	4.71	7.64e+000	2.69e+002	1000	15	-81.26	1927.45	2.00	0.00	1.00	0.00	0	6654	0
-82	02:06:01	02:06:16	scan	0.19	0.11	4.71	9.97e+000	2.96e+002	1000	15	-1251.95	2019.68	2.00	0.00	1.00	0.00	0	6651	0
-79	02:06:17	02:06:32	scan	0.19	0.11	4.73	7.47e+000	3.03e+002	1000	15	-2676.28	2043.30	2.00	0.00	1.00	0.00	0	6655	0
-75	02:06:33	02:06:49	scan	0.18	0.11	4.70	6.60e+000	2.45e+002	1000	15	-39.56	1838.57	2.00	0.00	1.00	0.00	0	6653	0
-72	02:06:50	02:07:05	scan	0.18	0.11	4.69	9.32e+000	3.81e+002	1000	15	4729.80	2292.77	2.00	0.00	1.00	0.00	0	6654	0
-68	02:07:06	02:07:22	scan	0.19	0.11	4.72	8.76e+000	3.11e+002	1000	15	-422.24	2069.74	2.00	0.00	1.00	0.00	0	6655	0
-64	02:07:22	02:07:38	scan	0.19	0.11	4.72	8.90e+000	3.11e+002	1000	15	2158.74	2072.42	2.00	0.00	1.00	0.00	0	6655	0
-61	02:07:39	02:07:54	scan	0.18	0.11	4.71	7.86e+000	3.13e+002	1000	15	-556.72	2078.36	2.00	0.00	1.00	0.00	0	6654	0
-57	02:07:55	02:08:11	scan	0.18	0.11	4.69	8.86e+000	3.10e+002	1000	15	2028.80	2067.33	2.00	0.00	1.00	0.00	0	6656	0
-54	02:08:12	02:08:27	scan	0.19	0.11	4.72	8.94e+000	3.79e+002	1000	15	221.17	2287.75	2.00	0.00	1.00	0.00	0	6650	0
-50	02:08:28	02:08:43	scan	0.18	0.11	4.70	8.13e+000	2.78e+002	1000	15	-3482.44	1959.53	2.00	0.00	1.00	0.00	0	6656	0
