<scaninformation>
	date=30.06.2012
	starttime=12:30:40
	compass=75.0
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=11.22
	battery=12.93
	temperature=13.80
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=11.2217
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
	plumecompleteness=0.75
	plumecentre=-61.38
	plumeedge1=-90.00
	plumeedge2=-21.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	12:30:40	12:30:46	sky	0.75	0.30	130.36	0.00e+000	0.00e+000	299	15	0.0	0.0	0.0	0.0	0.0	0.0	1	7126	0
180	12:31:28	12:31:33	dark	0.13	0.12	2.26	0.00e+000	0.00e+000	299	15	0.0	0.0	0.0	0.0	0.0	0.0	1	7122	0
-90	12:31:54	12:31:59	scan	0.21	0.14	19.49	1.02e-001	5.61e-002	299	15	146.96	27.83	2.00	0.00	1.00	0.00	1	7121	0
-86	12:32:00	12:32:06	scan	0.19	0.14	16.06	1.23e-001	8.64e-002	299	15	341.04	34.52	2.00	0.00	1.00	0.00	0	7125	0
-82	12:32:06	12:32:12	scan	0.21	0.14	19.75	1.32e-001	7.61e-002	299	15	483.98	32.40	2.00	0.00	1.00	0.00	1	7121	0
-79	12:32:13	12:32:18	scan	0.30	0.17	37.80	9.49e-002	4.10e-002	299	15	706.96	23.79	2.00	0.00	1.00	0.00	1	7119	0
-75	12:32:19	12:32:24	scan	0.40	0.20	59.09	8.13e-002	3.56e-002	299	15	828.39	22.16	2.00	0.00	1.00	0.00	1	7119	0
-72	12:32:25	12:32:30	scan	0.47	0.22	72.60	6.56e-002	2.99e-002	299	15	875.49	20.30	2.00	0.00	1.00	0.00	1	7120	0
-68	12:32:31	12:32:36	scan	0.52	0.23	83.23	8.57e-002	4.40e-002	299	15	1001.29	24.63	2.00	0.00	1.00	0.00	1	7119	0
-64	12:32:37	12:32:42	scan	0.56	0.24	90.35	9.28e-002	5.87e-002	299	15	1122.10	28.47	2.00	0.00	1.00	0.00	1	7119	0
-61	12:32:43	12:32:48	scan	0.59	0.25	97.01	1.06e-001	6.89e-002	299	15	1223.53	30.82	2.00	0.00	1.00	0.00	1	7118	0
-57	12:32:49	12:32:55	scan	0.60	0.25	98.67	9.28e-002	4.83e-002	299	15	1074.78	25.82	2.00	0.00	1.00	0.00	1	7113	0
-54	12:32:55	12:33:01	scan	0.62	0.26	103.66	9.62e-002	4.83e-002	299	15	1072.77	25.81	2.00	0.00	1.00	0.00	1	7114	0
-50	12:33:02	12:33:07	scan	0.65	0.27	109.57	9.25e-002	5.17e-002	299	15	1169.08	26.70	2.00	0.00	1.00	0.00	1	7117	0
-46	12:33:08	12:33:13	scan	0.63	0.27	106.45	7.38e-002	3.46e-002	299	15	964.22	21.84	2.00	0.00	1.00	0.00	1	7113	0
-43	12:33:14	12:33:19	scan	0.63	0.27	106.60	7.93e-002	2.40e-002	299	15	849.93	18.20	2.00	0.00	1.00	0.00	1	7114	0
-39	12:33:20	12:33:25	scan	0.65	0.27	109.39	5.34e-002	2.07e-002	299	15	754.46	16.88	2.00	0.00	1.00	0.00	1	7112	0
-36	12:33:26	12:33:31	scan	0.66	0.27	110.94	5.22e-002	1.60e-002	299	15	671.84	14.85	2.00	0.00	1.00	0.00	1	7113	0
