<scaninformation>
	date=30.06.2012
	starttime=18:12:31
	compass=75.0
	tilt=0.0
	lat=4.876155
	long=-75.353401
	alt=4491.643
	volcano=nevado_del_ruiz
	site=alfombrales
	observatory=ingeominas
	serial=D2J2201
	spectrometer=S2000
	channel=0
	coneangle=60.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=9.55
	battery=12.60
	temperature=27.60
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=1.82
	compiledate=Feb 19 2009
</scaninformation>
<fluxinfo>
	flux=9.5525
	windspeed=10.0000
	winddirection=0.0000
	plumeheight=1000.00
	windspeedsource=user
	winddirectionsource=user
	plumeheightsource=user
	compasssource=user
	plumecompleteness=0.52
	plumecentre=-73.84
	plumeedge1=-90.00
	plumeedge2=10.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	isgoodpoint	offset	flag
<spectraldata>
0	18:12:31	18:12:48	sky	0.52	0.20	26.02	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6056	0
180	18:13:30	18:13:45	dark	0.23	0.10	8.22	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	1	6056	0
-90	18:14:06	18:14:22	scan	0.32	0.13	13.49	9.42e-002	3.68e-002	1000	15	-22.77	22.52	2.00	0.00	1.00	0.00	1	6052	0
-86	18:14:23	18:14:38	scan	0.33	0.14	14.37	9.89e-002	3.64e-002	1000	15	-36.29	22.39	2.00	0.00	1.00	0.00	1	6053	0
-82	18:14:39	18:14:54	scan	0.35	0.14	15.32	8.44e-002	2.41e-002	1000	15	-22.19	18.25	2.00	0.00	1.00	0.00	1	6055	0
-79	18:14:55	18:15:11	scan	0.37	0.15	16.39	5.47e-002	1.88e-002	1000	15	-40.42	16.10	2.00	0.00	1.00	0.00	1	6054	0
-75	18:15:12	18:15:27	scan	0.38	0.16	17.24	6.77e-002	1.78e-002	1000	15	-70.46	15.65	2.00	0.00	1.00	0.00	1	6049	0
-72	18:15:28	18:15:44	scan	0.39	0.16	18.14	4.94e-002	1.59e-002	1000	15	-50.01	14.83	2.00	0.00	1.00	0.00	1	6056	0
-68	18:15:45	18:16:00	scan	0.41	0.17	19.03	5.85e-002	1.59e-002	1000	15	-64.81	14.79	2.00	0.00	1.00	0.00	1	6054	0
-64	18:16:01	18:16:16	scan	0.42	0.17	19.88	5.18e-002	1.35e-002	1000	15	-79.55	13.66	2.00	0.00	1.00	0.00	1	6052	0
