-54	18:33:57	18:34:02	scan	4.73e-01	9.93e-01	268	15	4765	5672	0	4506.1	0	-9.74e+02	6.27e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.79e+03	1.58e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-4.20e-02	5.01e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-50	18:34:03	18:34:07	scan	5.76e-01	1.10e+00	268	15	4806	6328	0	4501.8	0	-9.93e+02	6.60e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.12e+03	1.67e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-2.91e-02	5.27e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-46	18:34:08	18:34:13	scan	4.70e-01	1.11e+00	268	15	4838	6760	0	4508.5	0	-1.04e+03	6.62e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.88e+03	1.67e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.59e-02	5.29e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-43	18:34:14	18:34:18	scan	4.93e-01	1.07e+00	268	15	4856	7128	0	4512.7	0	-1.02e+03	6.51e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.40e+03	1.64e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-1.16e-02	5.20e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-39	18:34:19	18:34:24	scan	5.19e-01	1.10e+00	268	15	4866	7372	0	4505.7	0	-9.97e+02	6.61e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.77e+03	1.67e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-2.74e-02	5.28e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-36	18:34:25	18:34:29	scan	4.99e-01	9.86e-01	268	15	4880	7600	0	4484.1	0	-9.47e+02	6.24e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.23e+03	1.58e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.42e-02	4.99e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-32	18:34:30	18:34:35	scan	4.42e-01	8.14e-01	268	15	4892	7697	1	4517.3	0	-8.45e+02	5.67e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.20e+03	1.43e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.06e-02	4.53e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-28	18:34:36	18:34:40	scan	4.31e-01	7.02e-01	268	15	4886	7784	1	4506.1	0	-7.61e+02	5.27e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.88e+03	1.33e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-2.83e-02	4.21e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-25	18:34:41	18:34:46	scan	3.51e-01	5.31e-01	268	15	4900	7899	1	4504.1	0	-6.81e+02	4.58e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.60e+03	1.16e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.28e-02	3.66e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-21	18:34:47	18:34:51	scan	3.30e-01	4.14e-01	268	15	4916	7991	1	4493.8	0	-6.20e+02	4.05e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.59e+03	1.02e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-2.85e-02	3.23e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-18	18:34:52	18:34:57	scan	3.55e-01	4.02e-01	268	15	4933	8150	1	4493.6	0	-5.61e+02	3.99e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.27e+03	1.01e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.69e-02	3.19e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-14	18:34:58	18:35:02	scan	2.96e-01	3.24e-01	268	15	4991	8371	1	4498.7	0	-5.19e+02	3.58e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.32e+03	9.03e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.17e-02	2.86e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-10	18:35:03	18:35:08	scan	3.01e-01	3.31e-01	268	15	4977	8614	1	4511.9	0	-4.84e+02	3.62e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.45e+03	9.14e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.81e-02	2.89e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-7	18:35:09	18:35:13	scan	3.27e-01	2.73e-01	268	15	5037	8806	1	4509.3	0	-4.51e+02	3.29e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.25e+03	8.30e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.43e-02	2.63e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
-3	18:35:14	18:35:19	scan	2.47e-01	2.37e-01	268	15	5059	8949	1	4492.2	0	-4.70e+02	3.06e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.44e+03	7.72e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-4.87e-02	2.44e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
0	18:35:19	18:35:24	scan	2.57e-01	2.34e-01	268	15	5098	9165	1	4485.4	0	-4.29e+02	3.04e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.31e+03	7.68e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.83e-02	2.43e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
3	18:35:25	18:35:30	scan	2.62e-01	2.05e-01	268	15	5120	9306	1	4490.9	0	-3.76e+02	2.85e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.94e+03	7.19e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.44e-02	2.27e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
7	18:35:30	18:35:35	scan	2.32e-01	1.76e-01	268	15	5171	9539	1	4509.1	0	-3.30e+02	2.64e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.92e+03	6.67e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-6.25e-02	2.11e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
10	18:35:36	18:35:41	scan	2.50e-01	1.68e-01	268	15	5235	9762	1	4509.3	0	-3.00e+02	2.57e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.70e+03	6.50e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.42e-02	2.06e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
14	18:35:41	18:35:46	scan	2.98e-01	1.52e-01	268	15	5345	9874	1	4490.8	0	-2.40e+02	2.46e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.56e+03	6.20e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-6.36e-02	1.96e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
18	18:35:47	18:35:52	scan	2.55e-01	1.30e-01	268	15	5398	10053	1	4492.2	0	-2.17e+02	2.27e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.55e+03	5.72e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.73e-02	1.81e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
21	18:35:52	18:35:57	scan	2.26e-01	1.25e-01	268	15	5473	10105	1	4502.7	0	-1.91e+02	2.22e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.32e+03	5.60e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.52e-02	1.77e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
25	18:35:58	18:36:03	scan	1.88e-01	1.18e-01	268	15	5573	10362	1	4500.6	0	-2.14e+02	2.16e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.48e+03	5.46e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-4.38e-02	1.73e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
28	18:36:03	18:36:08	scan	2.00e-01	1.16e-01	268	15	5958	11165	1	4489.0	0	-1.95e+02	2.14e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.55e+03	5.41e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.06e-02	1.71e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
32	18:36:09	18:36:14	scan	2.18e-01	1.25e-01	268	15	6581	13042	1	4499.5	0	-2.34e+02	2.22e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.60e+03	5.61e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.87e-02	1.77e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
36	18:36:14	18:36:19	scan	2.20e-01	1.51e-01	268	15	7240	15151	1	4493.0	0	-2.99e+02	2.44e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.91e+03	6.17e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-6.34e-02	1.95e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
39	18:36:20	18:36:25	scan	2.64e-01	2.11e-01	268	15	7394	17026	1	4503.2	0	-3.79e+02	2.89e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	1.99e+03	7.30e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-6.90e-02	2.31e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
43	18:36:25	18:36:30	scan	2.77e-01	2.63e-01	268	15	6712	15058	1	4485.1	0	-4.24e+02	3.23e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.13e+03	8.14e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-7.00e-02	2.58e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
46	18:36:31	18:36:36	scan	3.00e-01	3.41e-01	268	15	6011	12706	1	4496.0	0	-5.16e+02	3.67e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.08e+03	9.27e+02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.78e-02	2.93e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
50	18:36:36	18:36:41	scan	4.20e-01	6.34e-01	268	15	5473	11169	1	4502.4	0	-7.36e+02	5.01e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	2.45e+03	1.26e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-4.64e-02	4.00e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
54	18:36:42	18:36:47	scan	5.38e-01	1.11e+00	268	15	5210	10116	0	4491.5	0	-9.95e+02	6.61e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.06e+03	1.67e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.57e-02	5.28e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
57	18:36:47	18:36:52	scan	5.34e-01	1.26e+00	268	15	5126	9991	0	4492.6	0	-1.08e+03	7.06e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.26e+03	1.78e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.67e-02	5.64e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
61	18:36:53	18:36:58	scan	5.59e-01	1.34e+00	268	15	5093	9837	0	4491.3	0	-1.12e+03	7.29e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.43e+03	1.84e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.82e-02	5.82e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
64	18:36:58	18:37:03	scan	5.53e-01	1.43e+00	268	15	5032	9619	0	4507.6	0	-1.15e+03	7.51e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.64e+03	1.90e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.62e-02	6.00e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
68	18:37:04	18:37:09	scan	5.55e-01	1.47e+00	268	15	5007	9346	0	4498.2	0	-1.16e+03	7.61e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.70e+03	1.92e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.44e-02	6.08e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
72	18:37:09	18:37:14	scan	5.66e-01	1.45e+00	268	15	4962	9217	0	4480.5	0	-1.17e+03	7.56e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.61e+03	1.91e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.45e-02	6.04e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
75	18:37:15	18:37:20	scan	5.79e-01	1.55e+00	268	15	4930	8913	0	4485.3	0	-1.19e+03	7.83e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.87e+03	1.98e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.35e-02	6.25e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
79	18:37:20	18:37:25	scan	5.80e-01	1.55e+00	268	15	4896	8671	0	4480.1	0	-1.20e+03	7.84e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.73e+03	1.98e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-5.13e-02	6.26e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
82	18:37:26	18:37:30	scan	6.03e-01	1.57e+00	268	15	4899	8517	0	4493.6	0	-1.20e+03	7.87e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.79e+03	1.99e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-4.07e-02	6.29e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
86	18:37:31	18:37:36	scan	5.69e-01	1.57e+00	268	15	4875	8377	0	4512.8	0	-1.21e+03	7.89e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.77e+03	1.99e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.89e-02	6.30e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
90	18:37:37	18:37:41	scan	6.12e-01	1.60e+00	268	15	4861	8296	0	4507.7	0	-1.22e+03	7.96e+01	0.00e+00	0.00e+00	1.00e+00	0.00e+00	3.93e+03	2.01e+03	0.00e+00	0.00e+00	1.00e+00	0.00e+00	-3.01e-02	6.36e-02	0.00e+00	0.00e+00	1.00e+00	0.00e+00	
</spectraldata>
