<scaninformation>
	date=31.03.2016
	starttime=14:48:03
	compass=54.4
	tilt=0.0
	lat=11.981421
	long=-86.181468
	alt=381.529
	volcano=masaya
	site=caracol
	observatory=ineter
	serial=D2J2124
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=5.33
	battery=13.33
	temperature=30.29
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=2.00
	compiledate=Oct  2 2009
</scaninformation>
<fluxinfo>
	flux=5.3347
	windspeed=10.0000
	winddirection=54.4000
	plumeheight=253.46
	windspeedsource=default
	winddirectionsource=default
	plumeheightsource=default
	compasssource=user
	plumecompleteness=1.00
	plumecentre=-28.46
	plumeedge1=-61.00
	plumeedge2=-7.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(O3)	columnerror(O3)	shift(O3)	shifterror(O3)	squeeze(O3)	squeezeerror(O3)	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	column(RING)	columnerror(RING)	shift(RING)	shifterror(RING)	squeeze(RING)	squeezeerror(RING)	isgoodpoint	offset	flag
<spectraldata>
0	14:48:03	14:48:14	sky	0.76	0.23	58.29	0.00e+000	0.00e+000	710	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	5266	0
180	14:48:46	14:48:57	dark	0.18	0.11	8.57	0.00e+000	0.00e+000	710	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	5272	0
-90	14:49:12	14:49:24	scan	0.22	0.11	11.32	9.79e-001	3.09e+000	710	15	1373.00	1637.64	0.00	0.00	1.00	0.00	-314.60	189.54	0.00	0.00	1.00	0.00	0.09	0.06	0.00	0.00	1.00	0.00	0	5262	0
-86	14:49:24	14:49:36	scan	0.21	0.11	10.48	7.71e-001	2.27e+000	710	15	2397.67	1402.13	0.00	0.00	1.00	0.00	-377.07	162.29	0.00	0.00	1.00	0.00	-4.20e-002	5.56e-002	0.00	0.00	1.00	0.00	0	5265	0
-82	14:49:37	14:49:48	scan	0.20	0.11	9.52	5.99e-001	1.19e+000	710	15	64.69	1015.53	0.00	0.00	1.00	0.00	-368.14	117.54	0.00	0.00	1.00	0.00	-4.22e-002	4.03e-002	0.00	0.00	1.00	0.00	0	5261	0
-79	14:49:49	14:50:01	scan	0.20	0.11	10.21	5.43e-001	9.51e-001	710	15	1561.51	907.89	0.00	0.00	1.00	0.00	-344.66	105.08	0.00	0.00	1.00	0.00	4.02e-002	3.60e-002	0.00	0.00	1.00	0.00	0	5266	0
-75	14:50:01	14:50:13	scan	0.20	0.11	10.23	3.24e-001	6.04e-001	710	15	1039.60	723.77	0.00	0.00	1.00	0.00	-339.30	83.77	0.00	0.00	1.00	0.00	4.30e-002	2.87e-002	0.00	0.00	1.00	0.00	1	5259	0
-72	14:50:14	14:50:25	scan	0.21	0.12	10.72	3.43e-001	5.24e-001	710	15	824.49	673.94	0.00	0.00	1.00	0.00	-221.83	78.00	0.00	0.00	1.00	0.00	-1.18e-002	2.67e-002	0.00	0.00	1.00	0.00	1	5261	0
-68	14:50:26	14:50:38	scan	0.22	0.12	11.39	2.18e-001	2.78e-001	710	15	451.18	490.97	0.00	0.00	1.00	0.00	-297.06	56.83	0.00	0.00	1.00	0.00	2.22e-002	1.95e-002	0.00	0.00	1.00	0.00	1	5261	0
-64	14:50:38	14:50:50	scan	0.26	0.12	14.70	2.11e-001	1.99e-001	710	15	679.06	414.79	0.00	0.00	1.00	0.00	-266.05	48.01	0.00	0.00	1.00	0.00	3.34e-002	1.65e-002	0.00	0.00	1.00	0.00	1	5258	0
