<scaninformation>
	date=31.03.2016
	starttime=18:32:06
	compass=54.4
	tilt=0.0
	lat=11.981426
	long=-86.181462
	alt=382.581
	volcano=masaya
	site=caracol
	observatory=ineter
	serial=D2J2124
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=9.69
	battery=12.50
	temperature=37.22
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=2.00
	compiledate=Oct  2 2009
</scaninformation>
<fluxinfo>
	flux=9.6859
	windspeed=10.0000
	winddirection=54.4000
	plumeheight=253.46
	windspeedsource=default
	winddirectionsource=default
	plumeheightsource=default
	compasssource=user
	plumecompleteness=1.00
	plumecentre=14.25
	plumeedge1=-36.00
	plumeedge2=57.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(O3)	columnerror(O3)	shift(O3)	shifterror(O3)	squeeze(O3)	squeezeerror(O3)	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	column(RING)	columnerror(RING)	shift(RING)	shifterror(RING)	squeeze(RING)	squeezeerror(RING)	isgoodpoint	offset	flag
<spectraldata>
0	18:32:06	18:32:11	sky	0.67	0.21	136.17	0.00e+000	0.00e+000	268	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4528	0
180	18:32:42	18:32:47	dark	0.14	0.09	14.86	0.00e+000	0.00e+000	268	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4515	0
-90	18:33:02	18:33:07	scan	0.16	0.09	19.20	1.38e+000	8.96e+000	268	15	335.85	2787.25	0.00	0.00	1.00	0.00	-943.02	322.60	0.00	0.00	1.00	0.00	-2.01e-003	1.11e-001	0.00	0.00	1.00	0.00	0	4525	0
-86	18:33:08	18:33:13	scan	0.17	0.09	21.36	1.10e+000	4.77e+000	268	15	-315.48	2033.64	0.00	0.00	1.00	0.00	-803.25	235.38	0.00	0.00	1.00	0.00	-4.49e-003	8.07e-002	0.00	0.00	1.00	0.00	0	4514	0
-82	18:33:13	18:33:18	scan	0.17	0.09	22.14	8.37e-001	3.49e+000	268	15	2838.49	1740.29	0.00	0.00	1.00	0.00	-1267.41	201.43	0.00	0.00	1.00	0.00	1.89e-002	6.91e-002	0.00	0.00	1.00	0.00	0	4519	0
-79	18:33:19	18:33:24	scan	0.16	0.09	20.81	6.72e-001	1.47e+000	268	15	1234.49	1128.12	0.00	0.00	1.00	0.00	-995.63	130.57	0.00	0.00	1.00	0.00	1.05e-002	4.48e-002	0.00	0.00	1.00	0.00	0	4524	0
-75	18:33:24	18:33:29	scan	0.18	0.09	23.30	5.96e-001	1.28e+000	268	15	1369.16	1052.47	0.00	0.00	1.00	0.00	-984.82	121.82	0.00	0.00	1.00	0.00	4.75e-002	4.18e-002	0.00	0.00	1.00	0.00	0	4522	0
-72	18:33:30	18:33:35	scan	0.18	0.09	24.71	5.41e-001	1.01e+000	268	15	2749.75	937.57	0.00	0.00	1.00	0.00	-1107.48	108.52	0.00	0.00	1.00	0.00	-3.29e-002	3.72e-002	0.00	0.00	1.00	0.00	0	4509	0
-68	18:33:35	18:33:40	scan	0.17	0.09	22.38	5.14e-001	9.09e-001	268	15	3087.69	887.38	0.00	0.00	1.00	0.00	-984.28	102.71	0.00	0.00	1.00	0.00	2.77e-002	3.52e-002	0.00	0.00	1.00	0.00	0	4508	0
-64	18:33:41	18:33:46	scan	0.19	0.10	25.74	4.07e-001	5.05e-001	268	15	2599.20	661.72	0.00	0.00	1.00	0.00	-993.85	76.59	0.00	0.00	1.00	0.00	-5.69e-003	2.63e-002	0.00	0.00	1.00	0.00	0	4513	0
