<scaninformation>
	date=31.03.2016
	starttime=18:56:38
	compass=54.4
	tilt=0.0
	lat=11.981425
	long=-86.181463
	alt=382.530
	volcano=masaya
	site=caracol
	observatory=ineter
	serial=D2J2124
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=6.24
	battery=12.40
	temperature=37.63
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=2.00
	compiledate=Oct  2 2009
</scaninformation>
<fluxinfo>
	flux=6.2376
	windspeed=10.0000
	winddirection=54.4000
	plumeheight=253.46
	windspeedsource=default
	winddirectionsource=default
	plumeheightsource=default
	compasssource=user
	plumecompleteness=1.00
	plumecentre=14.34
	plumeedge1=-32.00
	plumeedge2=39.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(O3)	columnerror(O3)	shift(O3)	shifterror(O3)	squeeze(O3)	squeezeerror(O3)	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	column(RING)	columnerror(RING)	shift(RING)	shifterror(RING)	squeeze(RING)	squeezeerror(RING)	isgoodpoint	offset	flag
<spectraldata>
0	18:56:38	18:56:43	sky	0.66	0.21	117.16	0.00e+000	0.00e+000	307	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4480	0
180	18:57:14	18:57:20	dark	0.15	0.09	14.53	0.00e+000	0.00e+000	307	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4477	0
-90	18:57:35	18:57:41	scan	0.17	0.09	19.68	2.04e+000	1.20e+001	307	15	1967.31	3231.08	0.00	0.00	1.00	0.00	-1486.13	373.97	0.00	0.00	1.00	0.00	0.07	0.13	0.00	0.00	1.00	0.00	0	4486	0
-86	18:57:41	18:57:47	scan	0.17	0.09	19.94	1.37e+000	7.98e+000	307	15	-18.29	2630.69	0.00	0.00	1.00	0.00	-1000.99	304.48	0.00	0.00	1.00	0.00	-0.05	0.10	0.00	0.00	1.00	0.00	0	4478	0
-82	18:57:48	18:57:53	scan	0.18	0.09	20.67	8.68e-001	3.05e+000	307	15	1409.54	1625.57	0.00	0.00	1.00	0.00	-957.23	188.15	0.00	0.00	1.00	0.00	3.51e-002	6.45e-002	0.00	0.00	1.00	0.00	0	4474	0
-79	18:57:54	18:58:00	scan	0.18	0.09	21.91	6.07e-001	1.83e+000	307	15	1494.20	1259.83	0.00	0.00	1.00	0.00	-772.51	145.82	0.00	0.00	1.00	0.00	6.71e-002	5.00e-002	0.00	0.00	1.00	0.00	0	4476	0
-75	18:58:00	18:58:06	scan	0.18	0.09	22.16	4.09e-001	1.08e+000	307	15	687.81	967.05	0.00	0.00	1.00	0.00	-741.34	111.93	0.00	0.00	1.00	0.00	1.81e-002	3.84e-002	0.00	0.00	1.00	0.00	0	4481	0
-72	18:58:07	18:58:12	scan	0.19	0.09	23.37	4.81e-001	1.11e+000	307	15	732.53	980.94	0.00	0.00	1.00	0.00	-815.02	113.54	0.00	0.00	1.00	0.00	4.12e-002	3.89e-002	0.00	0.00	1.00	0.00	0	4469	0
-68	18:58:13	18:58:18	scan	0.20	0.10	24.56	3.47e-001	7.84e-001	307	15	1771.72	824.57	0.00	0.00	1.00	0.00	-904.45	95.44	0.00	0.00	1.00	0.00	3.09e-002	3.27e-002	0.00	0.00	1.00	0.00	0	4482	0
-64	18:58:19	18:58:25	scan	0.21	0.10	26.69	3.26e-001	4.36e-001	307	15	1414.76	614.48	0.00	0.00	1.00	0.00	-715.29	71.12	0.00	0.00	1.00	0.00	5.20e-002	2.44e-002	0.00	0.00	1.00	0.00	0	4490	0
