<scaninformation>
	date=31.03.2016
	starttime=23:40:49
	compass=54.4
	tilt=0.0
	lat=11.981427
	long=-86.181464
	alt=383.478
	volcano=masaya
	site=caracol
	observatory=ineter
	serial=D2J2124
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=0.00
	battery=12.13
	temperature=36.88
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=2.00
	compiledate=Oct  2 2009
</scaninformation>
<fluxinfo>
	flux=0.0000
	windspeed=10.0000
	winddirection=54.4000
	plumeheight=253.46
	windspeedsource=default
	winddirectionsource=default
	plumeheightsource=default
	compasssource=user
	plumecompleteness=0.00
	plumecentre=-999.00
	plumeedge1=-999.00
	plumeedge2=999.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(O3)	columnerror(O3)	shift(O3)	shifterror(O3)	squeeze(O3)	squeezeerror(O3)	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	column(RING)	columnerror(RING)	shift(RING)	shifterror(RING)	squeeze(RING)	squeezeerror(RING)	isgoodpoint	offset	flag
<spectraldata>
0	23:40:49	23:41:05	sky	0.37	0.13	18.23	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4602	0
180	23:41:36	23:41:52	dark	0.37	0.13	18.28	0.00e+000	0.00e+000	1000	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4602	0
-90	23:42:08	23:42:24	scan	0.32	0.13	15.33	8.55e+000	2.49e+002	1000	15	3784.47	14689.78	0.00	0.00	1.00	0.00	877.92	1700.23	0.00	0.00	1.00	0.00	0.71	0.58	0.00	0.00	1.00	0.00	0	4605	0
-86	23:42:25	23:42:40	scan	0.41	0.13	20.58	1.20e+001	3.14e+002	1000	15	-11599.68	16489.34	0.00	0.00	1.00	0.00	881.57	1908.52	0.00	0.00	1.00	0.00	0.59	0.65	0.00	0.00	1.00	0.00	0	4607	0
-82	23:42:41	23:42:57	scan	0.39	0.13	19.26	6.26e+000	2.13e+002	1000	15	7893.05	13593.94	0.00	0.00	1.00	0.00	2018.84	1573.40	0.00	0.00	1.00	0.00	-0.42	0.54	0.00	0.00	1.00	0.00	0	4607	0
-79	23:42:58	23:43:13	scan	0.30	0.13	14.05	6.38e+000	1.73e+002	1000	15	12011.83	12253.75	0.00	0.00	1.00	0.00	1795.93	1418.28	0.00	0.00	1.00	0.00	0.20	0.49	0.00	0.00	1.00	0.00	0	4614	0
-75	23:43:14	23:43:30	scan	0.33	0.13	15.51	8.41e+000	2.44e+002	1000	15	12455.00	14549.47	0.00	0.00	1.00	0.00	-497.22	1683.99	0.00	0.00	1.00	0.00	0.40	0.58	0.00	0.00	1.00	0.00	0	4607	0
-72	23:43:30	23:43:46	scan	0.36	0.13	17.57	6.67e+000	2.15e+002	1000	15	-4858.80	13658.23	0.00	0.00	1.00	0.00	-1414.13	1580.84	0.00	0.00	1.00	0.00	-0.17	0.54	0.00	0.00	1.00	0.00	0	4609	0
-68	23:43:47	23:44:02	scan	0.36	0.13	17.68	9.00e+000	2.30e+002	1000	15	-24664.33	14116.64	0.00	0.00	1.00	0.00	-105.95	1633.89	0.00	0.00	1.00	0.00	1.22	0.56	0.00	0.00	1.00	0.00	0	4611	0
-64	23:44:03	23:44:19	scan	0.40	0.13	19.78	9.28e+000	1.94e+002	1000	15	5731.42	12964.97	0.00	0.00	1.00	0.00	19.44	1500.60	0.00	0.00	1.00	0.00	0.60	0.51	0.00	0.00	1.00	0.00	0	4607	0
