<scaninformation>
	date=31.03.2016
	starttime=20:24:59
	compass=54.4
	tilt=0.0
	lat=11.981426
	long=-86.181463
	alt=382.875
	volcano=masaya
	site=caracol
	observatory=ineter
	serial=D2J2124
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=8.64
	battery=12.79
	temperature=38.61
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=2.00
	compiledate=Oct  2 2009
</scaninformation>
<fluxinfo>
	flux=8.6366
	windspeed=10.0000
	winddirection=54.4000
	plumeheight=253.46
	windspeedsource=default
	winddirectionsource=default
	plumeheightsource=default
	compasssource=user
	plumecompleteness=1.00
	plumecentre=11.76
	plumeedge1=-39.00
	plumeedge2=57.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(O3)	columnerror(O3)	shift(O3)	shifterror(O3)	squeeze(O3)	squeezeerror(O3)	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	column(RING)	columnerror(RING)	shift(RING)	shifterror(RING)	squeeze(RING)	squeezeerror(RING)	isgoodpoint	offset	flag
<spectraldata>
0	20:24:59	20:25:03	sky	0.65	0.20	175.68	0.00e+000	0.00e+000	204	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4337	0
180	20:25:34	20:25:38	dark	0.12	0.08	13.90	0.00e+000	0.00e+000	204	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4339	0
-90	20:25:54	20:25:57	scan	0.14	0.08	19.68	3.28e+000	4.11e+001	204	15	-2272.49	5967.49	0.00	0.00	1.00	0.00	523.33	690.69	0.00	0.00	1.00	0.00	-0.11	0.24	0.00	0.00	1.00	0.00	0	4344	0
-86	20:25:58	20:26:02	scan	0.14	0.08	20.03	3.08e+000	2.52e+001	204	15	-3722.69	4674.16	0.00	0.00	1.00	0.00	81.75	541.00	0.00	0.00	1.00	0.00	-0.23	0.19	0.00	0.00	1.00	0.00	0	4341	0
-82	20:26:03	20:26:07	scan	0.14	0.08	21.24	1.14e+000	6.14e+000	204	15	-1613.54	2306.34	0.00	0.00	1.00	0.00	48.23	266.94	0.00	0.00	1.00	0.00	1.12e-002	9.15e-002	0.00	0.00	1.00	0.00	0	4344	0
-79	20:26:07	20:26:11	scan	0.14	0.08	20.61	1.22e+000	5.61e+000	204	15	-700.72	2204.57	0.00	0.00	1.00	0.00	-219.65	255.16	0.00	0.00	1.00	0.00	3.01e-002	8.75e-002	0.00	0.00	1.00	0.00	0	4349	0
-75	20:26:12	20:26:16	scan	0.14	0.08	21.48	7.69e-001	2.48e+000	204	15	-524.66	1467.47	0.00	0.00	1.00	0.00	-103.52	169.85	0.00	0.00	1.00	0.00	0.07	0.06	0.00	0.00	1.00	0.00	0	4340	0
-72	20:26:16	20:26:20	scan	0.15	0.09	22.45	1.22e+000	3.18e+000	204	15	1238.57	1660.75	0.00	0.00	1.00	0.00	30.61	192.22	0.00	0.00	1.00	0.00	0.11	0.07	0.00	0.00	1.00	0.00	0	4335	0
-68	20:26:21	20:26:25	scan	0.16	0.09	27.22	6.14e-001	1.29e+000	204	15	1252.25	1058.81	0.00	0.00	1.00	0.00	-563.03	122.55	0.00	0.00	1.00	0.00	5.09e-002	4.20e-002	0.00	0.00	1.00	0.00	0	4338	0
-64	20:26:26	20:26:30	scan	0.16	0.09	26.03	4.17e-001	9.94e-001	204	15	129.73	928.18	0.00	0.00	1.00	0.00	-97.19	107.43	0.00	0.00	1.00	0.00	3.97e-002	3.68e-002	0.00	0.00	1.00	0.00	0	4338	0
-61	20:26:30	20:26:34	scan	0.16	0.09	28.07	3.46e-001	5.75e-001	204	15	187.67	706.12	0.00	0.00	1.00	0.00	-214.17	81.73	0.00	0.00	1.00	0.00	5.27e-002	2.80e-002	0.00	0.00	1.00	0.00	0	4338	0
-57	20:26:35	20:26:39	scan	0.18	0.10	32.23	2.21e-001	2.68e-001	204	15	415.65	481.98	0.00	0.00	1.00	0.00	-325.03	55.79	0.00	0.00	1.00	0.00	3.82e-002	1.91e-002	0.00	0.00	1.00	0.00	0	4342	0
-54	20:26:39	20:26:43	scan	0.22	0.10	45.29	1.19e-001	7.68e-002	204	15	504.31	258.00	0.00	0.00	1.00	0.00	-340.47	29.86	0.00	0.00	1.00	0.00	4.83e-002	1.02e-002	0.00	0.00	1.00	0.00	1	4342	0
-50	20:26:44	20:26:48	scan	0.28	0.12	63.72	1.40e-001	5.95e-002	204	15	958.77	227.08	0.00	0.00	1.00	0.00	-424.80	26.28	0.00	0.00	1.00	0.00	2.60e-002	9.01e-003	0.00	0.00	1.00	0.00	1	4337	0
-46	20:26:49	20:26:52	scan	0.34	0.13	80.78	1.02e-001	5.03e-002	204	15	1031.32	208.74	0.00	0.00	1.00	0.00	-483.87	24.16	0.00	0.00	1.00	0.00	3.69e-002	8.28e-003	0.00	0.00	1.00	0.00	1	4333	0
-43	20:26:53	20:26:57	scan	0.38	0.14	91.78	1.03e-001	4.72e-002	204	15	1109.95	202.33	0.00	0.00	1.00	0.00	-449.50	23.42	0.00	0.00	1.00	0.00	2.96e-002	8.03e-003	0.00	0.00	1.00	0.00	1	4328	0
-39	20:26:58	20:27:02	scan	0.40	0.14	100.04	1.02e-001	4.28e-002	204	15	753.66	192.70	0.00	0.00	1.00	0.00	-385.39	22.30	0.00	0.00	1.00	0.00	2.29e-002	7.65e-003	0.00	0.00	1.00	0.00	1	4343	0
-36	20:27:02	20:27:06	scan	0.43	0.15	106.86	9.72e-002	3.62e-002	204	15	896.59	177.22	0.00	0.00	1.00	0.00	-344.06	20.51	0.00	0.00	1.00	0.00	2.38e-002	7.03e-003	0.00	0.00	1.00	0.00	1	4344	0
-32	20:27:07	20:27:11	scan	0.44	0.15	112.35	6.67e-002	2.42e-002	204	15	631.87	144.96	0.00	0.00	1.00	0.00	-244.66	16.78	0.00	0.00	1.00	0.00	1.94e-002	5.75e-003	0.00	0.00	1.00	0.00	1	4345	0
-28	20:27:12	20:27:15	scan	0.47	0.16	118.91	7.41e-002	2.18e-002	204	15	348.70	137.39	0.00	0.00	1.00	0.00	-165.03	15.90	0.00	0.00	1.00	0.00	1.94e-002	5.45e-003	0.00	0.00	1.00	0.00	1	4342	0
-25	20:27:16	20:27:20	scan	0.48	0.16	122.54	6.90e-002	1.87e-002	204	15	472.71	127.39	0.00	0.00	1.00	0.00	-158.49	14.74	0.00	0.00	1.00	0.00	9.43e-003	5.06e-003	0.00	0.00	1.00	0.00	1	4346	0
-21	20:27:21	20:27:25	scan	0.48	0.17	123.50	7.18e-002	2.03e-002	204	15	547.40	132.76	0.00	0.00	1.00	0.00	-183.16	15.37	0.00	0.00	1.00	0.00	1.71e-002	5.27e-003	0.00	0.00	1.00	0.00	1	4334	0
-18	20:27:25	20:27:29	scan	0.50	0.17	127.87	5.99e-002	1.33e-002	204	15	481.64	107.38	0.00	0.00	1.00	0.00	-125.48	12.43	0.00	0.00	1.00	0.00	1.02e-002	4.26e-003	0.00	0.00	1.00	0.00	1	4344	0
-14	20:27:30	20:27:34	scan	0.50	0.17	130.65	4.71e-002	1.43e-002	204	15	178.35	111.21	0.00	0.00	1.00	0.00	-37.61	12.87	0.00	0.00	1.00	0.00	8.51e-003	4.41e-003	0.00	0.00	1.00	0.00	1	4333	0
-10	20:27:35	20:27:38	scan	0.53	0.17	137.96	4.89e-002	1.34e-002	204	15	135.00	107.87	0.00	0.00	1.00	0.00	2.49	12.49	0.00	0.00	1.00	0.00	6.19e-003	4.28e-003	0.00	0.00	1.00	0.00	1	4331	0
-7	20:27:39	20:27:43	scan	0.57	0.18	151.21	6.25e-002	1.57e-002	204	15	266.64	116.79	0.00	0.00	1.00	0.00	-39.76	13.52	0.00	0.00	1.00	0.00	-4.47e-003	4.63e-003	0.00	0.00	1.00	0.00	1	4341	0
-3	20:27:44	20:27:48	scan	0.62	0.19	164.38	5.40e-002	1.24e-002	204	15	141.32	103.50	0.00	0.00	1.00	0.00	-40.46	11.98	0.00	0.00	1.00	0.00	5.61e-003	4.11e-003	0.00	0.00	1.00	0.00	1	4345	0
0	20:27:48	20:27:52	scan	0.64	0.19	172.05	5.43e-002	1.32e-002	204	15	42.99	106.90	0.00	0.00	1.00	0.00	-4.83	12.37	0.00	0.00	1.00	0.00	4.74e-003	4.24e-003	0.00	0.00	1.00	0.00	1	4332	0
3	20:27:53	20:27:57	scan	0.62	0.19	165.13	4.57e-002	1.16e-002	204	15	85.56	100.22	0.00	0.00	1.00	0.00	-74.27	11.60	0.00	0.00	1.00	0.00	-1.87e-003	3.98e-003	0.00	0.00	1.00	0.00	1	4333	0
7	20:27:58	20:28:01	scan	0.64	0.19	172.61	7.34e-002	1.93e-002	204	15	52.47	129.40	0.00	0.00	1.00	0.00	32.44	14.98	0.00	0.00	1.00	0.00	2.36e-003	5.13e-003	0.00	0.00	1.00	0.00	1	4338	0
10	20:28:02	20:28:06	scan	0.63	0.18	169.35	7.05e-002	2.02e-002	204	15	-139.22	132.45	0.00	0.00	1.00	0.00	122.53	15.33	0.00	0.00	1.00	0.00	3.62e-005	5.26e-003	0.00	0.00	1.00	0.00	1	4333	0
14	20:28:07	20:28:11	scan	0.62	0.18	166.71	9.32e-002	2.73e-002	204	15	-368.18	153.85	0.00	0.00	1.00	0.00	199.06	17.81	0.00	0.00	1.00	0.00	9.28e-004	6.11e-003	0.00	0.00	1.00	0.00	1	4338	0
18	20:28:11	20:28:15	scan	0.60	0.18	160.40	6.95e-002	2.60e-002	204	15	-314.39	149.97	0.00	0.00	1.00	0.00	215.09	17.36	0.00	0.00	1.00	0.00	-1.25e-003	5.95e-003	0.00	0.00	1.00	0.00	1	4332	0
21	20:28:16	20:28:20	scan	0.54	0.17	142.08	9.37e-002	3.90e-002	204	15	-608.98	183.92	0.00	0.00	1.00	0.00	268.35	21.29	0.00	0.00	1.00	0.00	6.00e-003	7.30e-003	0.00	0.00	1.00	0.00	1	4337	0
25	20:28:20	20:28:24	scan	0.52	0.16	135.31	1.17e-001	4.91e-002	204	15	-583.59	206.25	0.00	0.00	1.00	0.00	306.37	23.87	0.00	0.00	1.00	0.00	-7.19e-004	8.18e-003	0.00	0.00	1.00	0.00	1	4338	0
28	20:28:25	20:28:29	scan	0.51	0.16	132.39	1.11e-001	3.40e-002	204	15	-408.62	171.78	0.00	0.00	1.00	0.00	301.66	19.88	0.00	0.00	1.00	0.00	4.03e-003	6.82e-003	0.00	0.00	1.00	0.00	1	4337	0
