<scaninformation>
	date=31.03.2016
	starttime=21:38:06
	compass=54.4
	tilt=0.0
	lat=11.981427
	long=-86.181462
	alt=383.160
	volcano=masaya
	site=caracol
	observatory=ineter
	serial=D2J2124
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=9.45
	battery=12.79
	temperature=39.49
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=2.00
	compiledate=Oct  2 2009
</scaninformation>
<fluxinfo>
	flux=9.4532
	windspeed=10.0000
	winddirection=54.4000
	plumeheight=253.46
	windspeedsource=default
	winddirectionsource=default
	plumeheightsource=default
	compasssource=user
	plumecompleteness=1.00
	plumecentre=-3.34
	plumeedge1=-46.00
	plumeedge2=32.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(O3)	columnerror(O3)	shift(O3)	shifterror(O3)	squeeze(O3)	squeezeerror(O3)	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	column(RING)	columnerror(RING)	shift(RING)	shifterror(RING)	squeeze(RING)	squeezeerror(RING)	isgoodpoint	offset	flag
<spectraldata>
0	21:38:06	21:38:12	sky	0.66	0.18	108.70	0.00e+000	0.00e+000	336	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4255	0
180	21:38:43	21:38:48	dark	0.20	0.09	23.91	0.00e+000	0.00e+000	336	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4252	0
-90	21:39:04	21:39:10	scan	0.17	0.09	19.23	7.21e+000	8.92e+001	336	15	-6931.82	8791.16	0.00	0.00	1.00	0.00	-227.46	1017.51	0.00	0.00	1.00	0.00	0.21	0.35	0.00	0.00	1.00	0.00	0	4253	0
-86	21:39:10	21:39:16	scan	0.17	0.09	18.30	2.93e+000	2.24e+001	336	15	-1529.50	4408.98	0.00	0.00	1.00	0.00	-415.25	510.31	0.00	0.00	1.00	0.00	0.10	0.17	0.00	0.00	1.00	0.00	0	4256	0
-82	21:39:17	21:39:23	scan	0.17	0.09	18.41	4.30e+000	2.59e+001	336	15	-1244.56	4735.88	0.00	0.00	1.00	0.00	439.50	548.14	0.00	0.00	1.00	0.00	-0.05	0.19	0.00	0.00	1.00	0.00	0	4262	0
-79	21:39:23	21:39:29	scan	0.19	0.09	21.62	2.57e+000	1.52e+001	336	15	-1176.19	3633.52	0.00	0.00	1.00	0.00	-386.60	420.55	0.00	0.00	1.00	0.00	0.12	0.14	0.00	0.00	1.00	0.00	0	4252	0
-75	21:39:30	21:39:36	scan	0.19	0.09	21.24	1.42e+000	8.72e+000	336	15	1558.97	2749.27	0.00	0.00	1.00	0.00	-530.74	318.21	0.00	0.00	1.00	0.00	0.11	0.11	0.00	0.00	1.00	0.00	0	4258	0
-72	21:39:37	21:39:42	scan	0.19	0.09	22.61	9.70e-001	3.94e+000	336	15	2630.18	1848.19	0.00	0.00	1.00	0.00	-700.97	213.91	0.00	0.00	1.00	0.00	0.06	0.07	0.00	0.00	1.00	0.00	0	4256	0
-68	21:39:43	21:39:49	scan	0.18	0.09	19.99	1.14e+000	3.54e+000	336	15	1001.13	1751.50	0.00	0.00	1.00	0.00	-381.13	202.72	0.00	0.00	1.00	0.00	3.92e-002	6.95e-002	0.00	0.00	1.00	0.00	0	4259	0
-64	21:39:50	21:39:55	scan	0.21	0.09	25.39	6.40e-001	2.33e+000	336	15	2716.74	1421.73	0.00	0.00	1.00	0.00	-570.62	164.55	0.00	0.00	1.00	0.00	0.07	0.06	0.00	0.00	1.00	0.00	0	4258	0
