<scaninformation>
	date=31.03.2016
	starttime=18:02:54
	compass=54.4
	tilt=0.0
	lat=11.981425
	long=-86.181463
	alt=382.419
	volcano=masaya
	site=caracol
	observatory=ineter
	serial=D2J2124
	spectrometer=S2000
	channel=0
	coneangle=90.0
	interlacesteps=1
	startchannel=0
	spectrumlength=2048
	flux=6.25
	battery=12.87
	temperature=36.39
	mode=plume
	instrumenttype=gothenburg
	version=2.2
	softwareversion=2.00
	compiledate=Oct  2 2009
</scaninformation>
<fluxinfo>
	flux=6.2504
	windspeed=10.0000
	winddirection=54.4000
	plumeheight=253.46
	windspeedsource=default
	winddirectionsource=default
	plumeheightsource=default
	compasssource=user
	plumecompleteness=1.00
	plumecentre=-14.09
	plumeedge1=-50.00
	plumeedge2=18.00
</fluxinfo>
#scanangle	starttime	stoptime	name	specsaturation	fitsaturation	counts_ms	delta	chisquare	exposuretime	numspec	column(O3)	columnerror(O3)	shift(O3)	shifterror(O3)	squeeze(O3)	squeezeerror(O3)	column(SO2)	columnerror(SO2)	shift(SO2)	shifterror(SO2)	squeeze(SO2)	squeezeerror(SO2)	column(RING)	columnerror(RING)	shift(RING)	shifterror(RING)	squeeze(RING)	squeezeerror(RING)	isgoodpoint	offset	flag
<spectraldata>
0	18:02:54	18:02:57	sky	0.66	0.19	182.06	0.00e+000	0.00e+000	199	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4579	0
180	18:03:29	18:03:32	dark	0.11	0.08	11.42	0.00e+000	0.00e+000	199	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4579	0
-90	18:03:48	18:03:52	scan	0.12	0.08	13.75	1.61e+000	1.15e+001	199	15	1617.50	3151.68	0.00	0.00	1.00	0.00	-855.05	364.78	0.00	0.00	1.00	0.00	4.97e-003	1.25e-001	0.00	0.00	1.00	0.00	0	4567	0
-86	18:03:52	18:03:56	scan	0.12	0.09	15.35	1.19e+000	6.69e+000	199	15	3272.77	2408.51	0.00	0.00	1.00	0.00	-1311.16	278.77	0.00	0.00	1.00	0.00	0.10	0.10	0.00	0.00	1.00	0.00	0	4571	0
-82	18:03:57	18:04:01	scan	0.13	0.09	18.32	1.15e+000	3.90e+000	199	15	3844.45	1837.89	0.00	0.00	1.00	0.00	-1294.00	212.72	0.00	0.00	1.00	0.00	0.06	0.07	0.00	0.00	1.00	0.00	0	4581	0
-79	18:04:01	18:04:05	scan	0.14	0.09	19.53	5.49e-001	1.58e+000	199	15	3553.10	1170.01	0.00	0.00	1.00	0.00	-1133.64	135.42	0.00	0.00	1.00	0.00	5.94e-002	4.64e-002	0.00	0.00	1.00	0.00	0	4575	0
-75	18:04:06	18:04:10	scan	0.14	0.09	20.13	7.36e-001	1.80e+000	199	15	1713.61	1250.60	0.00	0.00	1.00	0.00	-1071.22	144.75	0.00	0.00	1.00	0.00	-3.55e-002	4.96e-002	0.00	0.00	1.00	0.00	0	4573	0
-72	18:04:10	18:04:14	scan	0.14	0.09	20.08	5.93e-001	1.18e+000	199	15	1748.05	1010.94	0.00	0.00	1.00	0.00	-934.55	117.01	0.00	0.00	1.00	0.00	6.51e-002	4.01e-002	0.00	0.00	1.00	0.00	0	4568	0
-68	18:04:15	18:04:19	scan	0.14	0.09	20.44	4.74e-001	1.10e+000	199	15	2863.51	975.92	0.00	0.00	1.00	0.00	-942.99	112.96	0.00	0.00	1.00	0.00	3.09e-002	3.87e-002	0.00	0.00	1.00	0.00	0	4573	0
-64	18:04:19	18:04:23	scan	0.15	0.09	22.14	3.05e-001	6.10e-001	199	15	717.16	727.19	0.00	0.00	1.00	0.00	-767.00	84.17	0.00	0.00	1.00	0.00	2.28e-002	2.89e-002	0.00	0.00	1.00	0.00	0	4567	0
-61	18:04:24	18:04:28	scan	0.15	0.09	23.94	3.45e-001	4.49e-001	199	15	2148.42	623.91	0.00	0.00	1.00	0.00	-956.78	72.21	0.00	0.00	1.00	0.00	4.99e-002	2.48e-002	0.00	0.00	1.00	0.00	0	4571	0
-57	18:04:28	18:04:32	scan	0.16	0.10	27.74	2.70e-001	3.25e-001	199	15	2403.04	530.69	0.00	0.00	1.00	0.00	-943.53	61.42	0.00	0.00	1.00	0.00	5.50e-002	2.11e-002	0.00	0.00	1.00	0.00	0	4577	0
-54	18:04:33	18:04:36	scan	0.19	0.11	35.84	2.23e-001	2.12e-001	199	15	2010.05	428.58	0.00	0.00	1.00	0.00	-895.36	49.61	0.00	0.00	1.00	0.00	4.15e-002	1.70e-002	0.00	0.00	1.00	0.00	1	4567	0
-50	18:04:37	18:04:41	scan	0.24	0.12	52.61	1.91e-001	1.94e-001	199	15	2292.29	410.51	0.00	0.00	1.00	0.00	-950.55	47.51	0.00	0.00	1.00	0.00	5.45e-002	1.63e-002	0.00	0.00	1.00	0.00	1	4576	0
-46	18:04:42	18:04:45	scan	0.29	0.13	65.47	1.83e-001	1.67e-001	199	15	2023.16	380.59	0.00	0.00	1.00	0.00	-942.03	44.05	0.00	0.00	1.00	0.00	4.24e-002	1.51e-002	0.00	0.00	1.00	0.00	1	4573	0
-43	18:04:46	18:04:50	scan	0.32	0.14	74.33	1.97e-001	1.86e-001	199	15	2095.05	401.73	0.00	0.00	1.00	0.00	-884.89	46.50	0.00	0.00	1.00	0.00	4.18e-002	1.59e-002	0.00	0.00	1.00	0.00	1	4566	0
-39	18:04:51	18:04:54	scan	0.34	0.14	81.00	1.65e-001	1.54e-001	199	15	1731.52	365.62	0.00	0.00	1.00	0.00	-831.46	42.32	0.00	0.00	1.00	0.00	3.90e-002	1.45e-002	0.00	0.00	1.00	0.00	1	4569	0
